sample_rank,repo_id,repo_name,year,observation_status,observation_end,created_at,llm_native_manual,llm_native_confidence,collaboration_niche,agent_proximity,language,first_event_at,last_event_at,event_rows,event_rows_from_api,active_actors,push_events,push_commits,issues_opened,issues_closed,issues_reopened,issues_opened_author_missing,issues_opened_by_bot,issues_opened_by_human,issues_opened_by_external,issue_median_close_days,issues_closed_with_duration,prs_opened,pr_events_from_api,prs_merged,prs_closed_unmerged,prs_reopened,prs_opened_author_missing,prs_opened_by_bot,prs_opened_by_human,prs_opened_by_external,pr_median_merge_days,prs_merged_with_duration,pr_median_close_unmerged_days,prs_closed_unmerged_with_duration,issue_pr_comment_events,comment_events_author_missing,comment_events_by_bot,comment_events_by_human,pr_review_events,reviews_approved,reviews_changes_requested,review_events_by_maintainer,pr_review_comment_events,review_comment_events_author_missing,review_comment_events_by_bot,review_comment_events_by_human,non_human_public_events,human_public_events,source,quality_flag
63,176982014,NVIDIA/Megatron-LM,2026,observed,2026-08-31,2019-03-21,llm_native,high,model_infra,supporting_infrastructure,Python,2026-01-01 02:54:51,2026-08-31 18:31:59,11777,981,836,3712,0,61,61,1,0,2,59,59,136.89,61,425,804,301,144,7,407,377,0,0,,0,16.91,120,2061,0,430,1631,1561,655,36,84,1206,0,200,1006,1009,2696,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
64,1157102282,diegosouzapw/OmniRoute,2022,not_public_yet,2022-12-31,2026-02-13,llm_native,high,model_infra,supporting_infrastructure,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
64,1157102282,diegosouzapw/OmniRoute,2023,not_public_yet,2023-12-31,2026-02-13,llm_native,high,model_infra,supporting_infrastructure,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
64,1157102282,diegosouzapw/OmniRoute,2024,not_public_yet,2024-12-31,2026-02-13,llm_native,high,model_infra,supporting_infrastructure,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
64,1157102282,diegosouzapw/OmniRoute,2025,not_public_yet,2025-12-31,2026-02-13,llm_native,high,model_infra,supporting_infrastructure,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
64,1157102282,diegosouzapw/OmniRoute,2026,observed,2026-08-31,2026-02-13,llm_native,high,model_infra,supporting_infrastructure,TypeScript,2026-02-13 19:51:26,2026-08-31 16:39:20,8737,0,1732,2904,0,173,197,4,0,0,173,173,0.53,196,331,0,0,36,4,331,0,0,0,,0,,0,1153,0,457,696,503,3,0,0,1164,0,1101,63,1558,932,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete
65,136202695,mlflow/mlflow,2022,observed,2022-12-31,2018-06-05,mixed,high,model_infra,supporting_infrastructure,Python,2022-01-01 03:30:38,2022-12-31 15:40:26,32748,116,3747,2242,5738,669,589,15,0,0,669,541,6.38,589,1609,77,1253,293,28,0,14,1595,410,0.72,1253,0.98,293,5998,0,261,5737,9075,1624,36,8307,7744,0,0,7744,275,15745,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
65,136202695,mlflow/mlflow,2023,observed,2023-12-31,2018-06-05,mixed,high,model_infra,supporting_infrastructure,Python,2023-01-01 08:43:05,2023-12-31 18:07:33,43856,151,4215,3052,7526,642,443,16,0,0,642,534,5.34,443,2350,119,1760,369,27,0,32,2318,493,0.41,1760,0.8,368,7891,0,1443,6448,12757,2178,56,11634,11002,0,308,10694,1783,20102,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
65,136202695,mlflow/mlflow,2024,observed,2024-12-31,2018-06-05,mixed,high,model_infra,supporting_infrastructure,Python,2024-01-01 10:15:45,2024-12-31 23:36:24,42467,190,4480,3026,160902,614,354,16,0,0,614,564,3.45,354,2629,164,2030,396,28,0,0,2629,336,0.6,2030,0.83,396,7853,0,3330,4523,11769,2476,32,11385,10009,0,123,9886,3453,17652,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
65,136202695,mlflow/mlflow,2025,observed,2025-12-31,2018-06-05,mixed,high,model_infra,supporting_infrastructure,Python,2025-01-01 01:17:27,2025-12-31 23:11:20,46331,2443,4174,4286,8525,648,404,7,0,1,648,519,2.94,404,3295,2314,2650,473,25,451,1220,2461,749,0.45,1904,1.28,447,6601,0,3281,3320,11988,2553,46,8592,10308,0,1195,9113,5801,15542,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
65,136202695,mlflow/mlflow,2026,observed,2026-08-31,2018-06-05,mixed,high,model_infra,supporting_infrastructure,Python,2026-01-01 03:28:33,2026-08-31 11:46:43,19651,1706,1174,3070,0,154,180,0,0,4,150,150,385.31,180,794,1553,599,285,19,778,734,0,0,,0,6.88,206,2166,0,1232,934,3601,766,25,36,3588,0,1256,2332,3226,3416,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
66,655515393,CopilotKit/CopilotKit,2022,not_public_yet,2022-12-31,2023-06-19,llm_native,high,agent_framework,agent_building,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
66,655515393,CopilotKit/CopilotKit,2023,observed,2023-12-31,2023-06-19,llm_native,high,agent_framework,agent_building,TypeScript,2023-06-19 05:09:34,2023-12-30 23:16:44,2391,9,1608,388,1495,26,7,0,0,0,26,13,2.6,7,111,7,94,4,0,0,13,98,22,0,94,0.35,4,52,0,9,43,5,3,0,4,2,0,0,2,22,169,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
66,655515393,CopilotKit/CopilotKit,2024,observed,2024-12-31,2023-06-19,llm_native,high,agent_framework,agent_building,TypeScript,2024-01-01 15:47:43,2024-12-31 23:51:11,24180,76,13315,2696,22909,198,138,5,0,1,197,124,26.45,138,820,61,611,133,12,0,35,785,210,0.05,611,1.37,133,2870,0,1804,1066,232,142,11,208,96,0,0,96,1841,2144,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
66,655515393,CopilotKit/CopilotKit,2025,observed,2025-12-31,2023-06-19,llm_native,high,agent_framework,agent_building,TypeScript,2025-01-01 00:02:29,2025-12-31 23:16:50,27638,604,10421,3728,10066,377,150,7,0,2,377,368,9.08,150,921,532,690,188,8,55,246,827,197,0.05,551,4.98,181,9431,0,8291,1140,632,99,11,114,802,0,679,123,9218,2467,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_merge_duration_incomplete
66,655515393,CopilotKit/CopilotKit,2026,observed,2026-08-31,2023-06-19,llm_native,high,agent_framework,agent_building,TypeScript,2026-01-01 02:40:48,2026-08-31 12:17:36,7598,705,1475,3415,0,100,110,2,0,4,96,99,145.89,109,290,590,213,112,9,269,278,0,0,,0,28.8,83,1271,0,975,296,174,81,14,20,91,0,51,40,1308,432,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
67,642497346,langfuse/langfuse,2022,not_public_yet,2022-12-31,2023-05-18,llm_native,high,agent_runtime_infra,supporting_infrastructure,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
67,642497346,langfuse/langfuse,2023,observed,2023-12-31,2023-05-18,llm_native,high,agent_runtime_infra,supporting_infrastructure,TypeScript,2023-05-25 10:27:57,2023-12-31 22:16:33,7732,27,1654,2144,4567,156,90,3,0,0,156,97,3.71,90,624,21,469,104,3,0,217,407,408,0.01,469,1,104,1292,0,685,607,121,25,7,32,134,0,2,132,904,1302,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
67,642497346,langfuse/langfuse,2024,observed,2024-12-31,2023-05-18,llm_native,high,agent_runtime_infra,supporting_infrastructure,TypeScript,2024-01-01 13:45:07,2024-12-31 23:00:39,33003,212,6482,9648,234901,639,459,43,0,0,639,542,6.79,459,2406,168,1711,508,10,0,534,1872,957,0.02,1711,1.89,508,6247,0,2936,3311,2776,206,16,897,2075,0,930,1145,4400,6967,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
67,642497346,langfuse/langfuse,2025,observed,2025-12-31,2023-05-18,llm_native,high,agent_runtime_infra,supporting_infrastructure,TypeScript,2025-01-01 00:49:16,2025-12-31 23:52:19,32771,1680,9687,7200,26303,1054,785,87,0,0,1054,985,10.8,785,2131,1458,1669,329,4,270,653,1768,1011,0.02,1207,4.01,320,4986,0,1464,3522,1813,92,9,523,2082,0,1022,1060,3150,7404,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
67,642497346,langfuse/langfuse,2026,observed,2026-08-31,2023-05-18,llm_native,high,agent_runtime_infra,supporting_infrastructure,TypeScript,2026-01-01 00:04:58,2026-08-31 18:06:26,8843,703,2160,3387,0,110,100,8,0,3,107,107,47.85,99,278,527,176,106,3,259,244,0,0,,0,21.02,93,632,0,290,342,352,15,1,40,306,0,207,99,744,548,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
68,1133707766,multica-ai/multica,2022,not_public_yet,2022-12-31,2026-01-13,llm_native,high,agent_framework,agent_building,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
68,1133707766,multica-ai/multica,2023,not_public_yet,2023-12-31,2026-01-13,llm_native,high,agent_framework,agent_building,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
68,1133707766,multica-ai/multica,2024,not_public_yet,2024-12-31,2026-01-13,llm_native,high,agent_framework,agent_building,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
68,1133707766,multica-ai/multica,2025,not_public_yet,2025-12-31,2026-01-13,llm_native,high,agent_framework,agent_building,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
68,1133707766,multica-ai/multica,2026,observed,2026-08-31,2026-01-13,llm_native,high,agent_framework,agent_building,Go,2026-01-16 02:47:59,2026-08-30 21:19:32,9778,680,5982,1806,0,189,82,1,0,9,180,180,0.67,82,319,574,205,109,2,308,285,0,0,,0,0.95,79,615,0,258,357,25,9,10,2,15,0,14,1,566,538,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
69,1007406267,coze-dev/coze-loop,2022,not_public_yet,2022-12-31,2025-06-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
69,1007406267,coze-dev/coze-loop,2023,not_public_yet,2023-12-31,2025-06-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
69,1007406267,coze-dev/coze-loop,2024,not_public_yet,2024-12-31,2025-06-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
69,1007406267,coze-dev/coze-loop,2025,observed,2025-12-31,2025-06-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,2025-07-01 09:01:13,2025-12-31 10:02:56,7224,1623,3636,1371,954,99,62,1,0,98,1,1,4.7,62,248,477,202,26,0,8,248,0,0,,0,2.94,26,662,549,46,67,259,142,19,90,564,397,11,156,404,224,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_merge_duration_incomplete
69,1007406267,coze-dev/coze-loop,2026,observed,2026-08-31,2025-06-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Go,2026-01-01 22:56:27,2026-08-31 08:15:06,2099,949,157,829,0,12,3,0,0,11,2,2,1.99,3,249,497,214,23,0,32,249,0,0,,0,0.93,23,284,243,29,12,104,81,2,14,197,168,0,29,294,43,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
70,979886407,IBM/mcp-context-forge,2022,not_public_yet,2022-12-31,2025-05-08,llm_native,high,agent_runtime_infra,supporting_infrastructure,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
70,979886407,IBM/mcp-context-forge,2023,not_public_yet,2023-12-31,2025-05-08,llm_native,high,agent_runtime_infra,supporting_infrastructure,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
70,979886407,IBM/mcp-context-forge,2024,not_public_yet,2024-12-31,2025-05-08,llm_native,high,agent_runtime_infra,supporting_infrastructure,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
70,979886407,IBM/mcp-context-forge,2025,observed,2025-12-31,2025-05-08,llm_native,high,agent_runtime_infra,supporting_infrastructure,Python,2025-05-08 08:23:10,2025-12-31 23:53:41,6813,734,1863,1696,2538,501,231,6,0,2,500,203,4.9,231,594,616,520,69,2,99,240,492,92,0.05,313,1.7,65,545,0,1,544,297,240,4,179,40,0,22,18,266,1554,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
70,979886407,IBM/mcp-context-forge,2026,observed,2026-08-31,2025-05-08,llm_native,high,agent_runtime_infra,supporting_infrastructure,Python,2026-01-01 00:00:10,2026-08-31 22:02:45,10018,790,368,4144,0,513,232,12,0,20,494,494,4.96,230,297,567,214,91,2,293,277,0,0,,0,12.48,73,671,0,12,659,451,207,28,23,129,0,46,83,355,1236,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
71,1166129534,NVIDIA/OpenShell,2022,not_public_yet,2022-12-31,2026-02-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
71,1166129534,NVIDIA/OpenShell,2023,not_public_yet,2023-12-31,2026-02-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
71,1166129534,NVIDIA/OpenShell,2024,not_public_yet,2024-12-31,2026-02-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
71,1166129534,NVIDIA/OpenShell,2025,not_public_yet,2025-12-31,2026-02-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
71,1166129534,NVIDIA/OpenShell,2026,observed,2026-08-31,2026-02-24,llm_native,high,agent_runtime_infra,supporting_infrastructure,Rust,2026-02-27 17:21:22,2026-08-31 23:52:23,3933,229,1187,1716,0,87,44,0,0,16,71,72,1.66,43,85,167,56,39,4,80,83,0,0,,0,1.65,26,293,0,113,180,182,77,2,5,66,0,4,62,216,313,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
72,1031912724,farion1231/cc-switch,2022,not_public_yet,2022-12-31,2025-08-04,llm_native,high,agent_application,direct_agent_experience,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
72,1031912724,farion1231/cc-switch,2023,not_public_yet,2023-12-31,2025-08-04,llm_native,high,agent_application,direct_agent_experience,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
72,1031912724,farion1231/cc-switch,2024,not_public_yet,2024-12-31,2025-08-04,llm_native,high,agent_application,direct_agent_experience,Rust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
72,1031912724,farion1231/cc-switch,2025,observed,2025-12-31,2025-08-04,llm_native,high,agent_application,direct_agent_experience,Rust,2025-08-05 06:13:41,2025-12-31 18:26:21,4964,179,3718,259,256,257,143,3,0,0,257,256,0.85,143,55,85,44,10,2,37,42,18,12,0.01,10,3.39,6,476,0,1,475,7,2,2,1,6,0,4,2,47,752,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
72,1031912724,farion1231/cc-switch,2026,observed,2026-08-31,2025-08-04,llm_native,high,agent_application,direct_agent_experience,Rust,2026-01-01 02:37:12,2026-08-31 10:17:05,18728,471,16055,309,0,679,331,5,0,16,664,664,2.32,329,128,183,53,54,0,119,92,0,0,,0,1.62,35,1390,0,84,1306,169,32,4,10,134,0,101,33,293,2003,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
73,589831718,Comfy-Org/ComfyUI,2022,not_public_yet,2022-12-31,2023-01-17,traditional,medium,agent_framework,agent_building,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
73,589831718,Comfy-Org/ComfyUI,2023,observed,2023-12-31,2023-01-17,traditional,medium,agent_framework,agent_building,Python,2023-01-17 06:37:18,2023-12-31 23:50:15,31016,2,21738,1012,1909,1332,502,21,0,0,1332,1332,1,502,509,0,274,146,4,0,0,509,508,0.46,274,7.21,146,5299,0,0,5299,148,1,3,45,150,0,0,150,0,7292,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
73,589831718,Comfy-Org/ComfyUI,2024,observed,2024-12-31,2023-01-17,traditional,medium,agent_framework,agent_building,Python,2024-01-01 00:11:30,2024-12-31 23:56:36,62987,0,46059,1113,1685,2560,1742,41,0,0,2560,2552,0.81,1742,602,0,302,344,8,0,0,602,478,0.43,302,20.95,344,11040,0,206,10834,377,64,11,206,320,0,0,320,206,14316,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
73,589831718,Comfy-Org/ComfyUI,2025,observed,2025-12-31,2023-01-17,traditional,medium,agent_framework,agent_building,Python,2025-01-01 00:00:38,2025-12-31 23:13:24,46410,40,32464,1546,3099,2089,1291,25,0,1,2088,2074,2.24,1291,975,2,569,146,8,187,2,787,432,0.1,569,0.78,140,9215,0,391,8824,508,181,18,226,314,0,11,303,405,12015,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete
73,589831718,Comfy-Org/ComfyUI,2026,observed,2026-08-31,2023-01-17,traditional,medium,agent_framework,agent_building,Python,2026-01-01 00:24:51,2026-08-30 22:52:58,10530,726,5524,1315,0,382,141,3,0,7,375,376,11.85,140,301,499,181,87,1,285,246,0,0,,0,6.51,58,1599,0,281,1318,601,120,29,59,494,0,308,186,842,1880,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
74,1183888342,stablyai/orca,2022,not_public_yet,2022-12-31,2026-03-17,llm_native,high,agent_framework,agent_building,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
74,1183888342,stablyai/orca,2023,not_public_yet,2023-12-31,2026-03-17,llm_native,high,agent_framework,agent_building,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
74,1183888342,stablyai/orca,2024,not_public_yet,2024-12-31,2026-03-17,llm_native,high,agent_framework,agent_building,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
74,1183888342,stablyai/orca,2025,not_public_yet,2025-12-31,2026-03-17,llm_native,high,agent_framework,agent_building,TypeScript,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
74,1183888342,stablyai/orca,2026,observed,2026-08-31,2026-03-17,llm_native,high,agent_framework,agent_building,TypeScript,2026-03-19 08:25:18,2026-08-31 23:27:52,10360,0,1251,6578,0,89,90,5,0,8,81,89,1.28,89,578,0,0,11,6,578,0,0,0,,0,,0,449,0,131,318,270,22,0,0,176,0,153,23,292,422,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete
75,725205304,unslothai/unsloth,2022,not_public_yet,2022-12-31,2023-11-29,llm_native,high,model_infra,supporting_infrastructure,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OpenDigger ClickHouse opensource.events,structural_missing_not_zero
75,725205304,unslothai/unsloth,2023,observed,2023-12-31,2023-11-29,llm_native,high,model_infra,supporting_infrastructure,Python,2023-11-29 16:51:58,2023-12-31 18:53:45,2389,10,1930,134,139,42,23,3,0,0,42,42,3.43,23,15,1,9,4,0,0,0,15,15,0,9,1.79,4,225,0,0,225,0,0,0,0,0,0,0,0,0,282,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
75,725205304,unslothai/unsloth,2024,observed,2024-12-31,2023-11-29,llm_native,high,model_infra,supporting_infrastructure,Python,2024-01-01 02:52:05,2024-12-31 23:40:57,28315,67,18392,2928,5679,1096,515,31,0,0,1096,1096,5.41,515,303,18,226,32,4,0,0,303,292,0,226,0.51,32,5183,0,0,5183,16,1,0,0,25,0,0,25,0,6607,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
75,725205304,unslothai/unsloth,2025,observed,2025-12-31,2023-11-29,llm_native,high,model_infra,supporting_infrastructure,Python,2025-01-01 00:26:41,2025-12-31 23:54:00,38315,430,27103,1812,3858,1345,1045,38,0,1,1345,1342,65.12,1045,405,280,270,76,3,52,122,353,272,0.15,188,1.45,73,6301,0,129,6172,333,21,11,45,489,0,69,420,321,8290,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
75,725205304,unslothai/unsloth,2026,observed,2026-08-31,2023-11-29,llm_native,high,model_infra,supporting_infrastructure,Python,2026-01-01 00:45:43,2026-08-31 21:45:00,12744,950,3727,4821,0,163,85,0,0,3,160,160,2.34,85,222,425,144,90,1,201,203,0,0,,0,29.08,71,1043,0,254,789,923,20,7,168,1316,0,1067,249,1527,1198,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate|pr_author_payload_incomplete|pr_merge_duration_incomplete
76,552661142,langchain-ai/langchain,2022,observed,2022-12-31,2022-10-17,llm_native,high,agent_framework,agent_building,Python,2022-10-22 22:56:38,2022-12-31 23:44:10,4042,23,1477,736,1651,100,47,0,0,0,100,46,1.61,47,383,16,309,30,2,0,0,383,104,0.07,309,0.49,30,326,0,0,326,290,83,6,195,287,0,0,287,0,1096,OpenDigger ClickHouse opensource.events,clickhouse_event_aggregate
