study_stage,panel_year,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,13494,PR_kwDOGkVX1s5xtOpG,https://github.com/coder/coder/pull/13494,closed,merged,2024-06-06T16:45:19Z,2024-06-07T19:12:11Z,2024-06-07T19:11:57Z,2024-06-07T19:11:57Z,Emyrk,User,MEMBER,human_account,,no,,1,,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,13149,I_kwDOGkVX1s6HyMWc,https://github.com/coder/coder/issues/13149,closed,closed,2024-05-03T17:00:43Z,2024-05-15T15:35:01Z,2024-05-15T15:34:04Z,,f0ssel,User,MEMBER,human_account,,no,,0,,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,14383,PR_kwDOGkVX1s54_12g,https://github.com/coder/coder/pull/14383,closed,merged,2024-08-21T15:01:27Z,2024-08-23T21:24:03Z,2024-08-23T21:23:51Z,2024-08-23T21:23:51Z,Emyrk,User,MEMBER,human_account,,no,,2,release/breaking,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,13135,PR_kwDOGkVX1s5uaspX,https://github.com/coder/coder/pull/13135,closed,merged,2024-05-02T22:24:38Z,2024-05-02T23:14:41Z,2024-05-02T23:14:25Z,2024-05-02T23:14:25Z,Emyrk,User,MEMBER,human_account,,no,,0,,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,14005,I_kwDOGkVX1s6QvyOo,https://github.com/coder/coder/issues/14005,closed,closed,2024-07-24T20:48:50Z,2024-08-05T18:48:11Z,2024-08-05T18:48:11Z,,Emyrk,User,MEMBER,human_account,,no,,0,enterprise|s3,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,14350,I_kwDOGkVX1s6TcTYZ,https://github.com/coder/coder/issues/14350,closed,closed,2024-08-19T15:44:30Z,2024-08-30T16:19:37Z,2024-08-30T16:19:37Z,,Emyrk,User,MEMBER,human_account,,no,,0,multi-org|need-backend,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,160,I_kwDOMR_Syc6b25dX,https://github.com/coder/internal/issues/160,closed,closed,2024-05-17T18:17:13Z,2024-10-31T13:32:43Z,2024-10-31T13:32:41Z,,BrunoQuaresma,User,NONE,human_account,,no,,1,tests,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,14458,I_kwDOGkVX1s6UbYcS,https://github.com/coder/coder/issues/14458,open,open,2024-08-27T19:53:08Z,2024-10-14T18:43:15Z,,,stirby,User,COLLABORATOR,human_account,,no,,2,release/experimental,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,14462,I_kwDOGkVX1s6Udryh,https://github.com/coder/coder/issues/14462,closed,closed,2024-08-28T02:41:35Z,2024-08-29T04:15:39Z,2024-08-29T04:15:16Z,,mike-sol,User,NONE,human_account,,no,,2,need-help,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,13246,PR_kwDOGkVX1s5vJ2-a,https://github.com/coder/coder/pull/13246,closed,merged,2024-05-11T08:22:52Z,2024-05-13T06:52:03Z,2024-05-13T06:51:47Z,2024-05-13T06:51:47Z,matifali,User,MEMBER,human_account,,no,,0,,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,13954,I_kwDOGkVX1s6QOeVV,https://github.com/coder/coder/issues/13954,closed,closed,2024-07-19T19:41:54Z,2025-04-01T09:41:48Z,2025-04-01T09:41:47Z,,jaaydenh,User,CONTRIBUTOR,human_account,,no,,1,api|s2,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2024_m5_m8,2024,2024-05-01,2024-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,13947,PR_kwDOGkVX1s515YBo,https://github.com/coder/coder/pull/13947,closed,closed_unmerged,2024-07-19T13:11:13Z,2024-11-07T17:35:13Z,2024-07-20T05:01:14Z,,matifali,User,MEMBER,human_account,,no,,0,,1315,30,0.02281369,43.833333,13116,14474,260829,uniform_issue_number_rejection_sample,2026-08-30T17:00:54.749231+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18788,PR_kwDOGkVX1s6d8Gah,https://github.com/coder/coder/pull/18788,closed,merged,2025-07-08T12:37:40Z,2025-07-14T15:40:45Z,2025-07-14T15:40:33Z,2025-07-14T15:40:33Z,spikecurtis,User,CONTRIBUTOR,human_account,,no,,1,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18019,PR_kwDOGkVX1s6XclWX,https://github.com/coder/coder/pull/18019,closed,closed_unmerged,2025-05-23T20:28:41Z,2025-06-09T00:08:01Z,2025-06-09T00:08:01Z,,buenos-nachos,User,CONTRIBUTOR,human_account,,no,,1,stale,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18382,PR_kwDOGkVX1s6as_8U,https://github.com/coder/coder/pull/18382,closed,merged,2025-06-16T11:55:50Z,2025-06-16T12:07:05Z,2025-06-16T12:07:04Z,2025-06-16T12:07:04Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,dependencies|go,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,19279,PR_kwDOGkVX1s6i_wiv,https://github.com/coder/coder/pull/19279,closed,merged,2025-08-11T08:36:47Z,2025-08-20T09:03:04Z,2025-08-20T09:02:54Z,2025-08-20T09:02:53Z,SasSwart,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,17851,PR_kwDOGkVX1s6WUop-,https://github.com/coder/coder/pull/17851,closed,merged,2025-05-15T12:41:19Z,2025-05-15T13:34:22Z,2025-05-15T13:34:11Z,2025-05-15T13:34:11Z,dannykopping,User,CONTRIBUTOR,human_account,,no,,1,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,19425,PR_kwDOGkVX1s6kWDR1,https://github.com/coder/coder/pull/19425,closed,merged,2025-08-19T18:12:54Z,2025-08-19T19:09:19Z,2025-08-19T19:09:07Z,2025-08-19T19:09:07Z,BrunoQuaresma,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,17963,I_kwDOGkVX1s63h3_o,https://github.com/coder/coder/issues/17963,open,open,2025-05-21T06:41:09Z,2026-02-13T19:37:55Z,,,MrPeacockNLB,User,CONTRIBUTOR,human_account,,no,,1,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,19045,PR_kwDOGkVX1s6g0omf,https://github.com/coder/coder/pull/19045,closed,merged,2025-07-27T09:55:22Z,2025-07-28T09:23:39Z,2025-07-28T09:23:29Z,2025-07-28T09:23:29Z,ThomasK33,User,MEMBER,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,19505,I_kwDOGkVX1s7HeSBw,https://github.com/coder/coder/issues/19505,open,open,2025-08-22T20:22:07Z,2025-08-26T06:30:48Z,,,bpmct,User,MEMBER,human_account,,no,,1,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,17986,PR_kwDOGkVX1s6XNfnM,https://github.com/coder/coder/pull/17986,closed,merged,2025-05-22T11:23:08Z,2025-05-22T11:31:11Z,2025-05-22T11:30:56Z,2025-05-22T11:30:56Z,matifali,User,MEMBER,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,19007,I_kwDOGkVX1s7B-Cgc,https://github.com/coder/coder/issues/19007,closed,closed,2025-07-22T22:36:39Z,2026-03-12T19:53:13Z,2026-03-12T19:52:59Z,,jovermier,User,NONE,human_account,,no,,7,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,19116,I_kwDOGkVX1s7DmnJW,https://github.com/coder/coder/issues/19116,open,open,2025-07-31T11:47:15Z,2026-02-17T14:42:39Z,,,FloG309,User,NONE,human_account,,no,,3,customer-feedback,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18294,PR_kwDOGkVX1s6Zvho_,https://github.com/coder/coder/pull/18294,closed,merged,2025-06-09T20:12:35Z,2025-06-18T14:34:53Z,2025-06-18T14:34:39Z,2025-06-18T14:34:39Z,blink-so[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18735,PR_kwDOGkVX1s6dMleZ,https://github.com/coder/coder/pull/18735,closed,merged,2025-07-03T04:51:26Z,2025-07-15T05:45:46Z,2025-07-15T05:45:36Z,2025-07-15T05:45:36Z,ethanndickson,User,MEMBER,human_account,,no,,1,release/breaking,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,18875,I_kwDOGkVX1s7AoUbf,https://github.com/coder/coder/issues/18875,closed,closed,2025-07-15T10:54:59Z,2025-07-29T14:24:23Z,2025-07-29T14:24:12Z,,bartekgatzcoder,User,CONTRIBUTOR,human_account,,no,,8,project/tasks,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18008,PR_kwDOGkVX1s6XYwSV,https://github.com/coder/coder/pull/18008,closed,merged,2025-05-23T13:19:26Z,2025-05-26T15:40:00Z,2025-05-26T15:39:44Z,2025-05-26T15:39:44Z,evgeniy-scherbina,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18628,PR_kwDOGkVX1s6cYs0A,https://github.com/coder/coder/pull/18628,closed,merged,2025-06-27T09:13:17Z,2025-07-15T04:55:44Z,2025-07-15T04:55:34Z,2025-07-15T04:55:34Z,ethanndickson,User,MEMBER,human_account,,no,,2,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,17776,PR_kwDOGkVX1s6V5JaU,https://github.com/coder/coder/pull/17776,closed,merged,2025-05-12T20:06:14Z,2025-05-13T13:08:54Z,2025-05-13T13:08:41Z,2025-05-13T13:08:41Z,BrunoQuaresma,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,17884,PR_kwDOGkVX1s6WeOqp,https://github.com/coder/coder/pull/17884,closed,merged,2025-05-16T13:07:07Z,2025-05-16T15:06:15Z,2025-05-16T15:06:01Z,2025-05-16T15:06:01Z,matifali,User,MEMBER,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18383,PR_kwDOGkVX1s6atAZO,https://github.com/coder/coder/pull/18383,closed,merged,2025-06-16T11:56:28Z,2025-06-16T12:07:52Z,2025-06-16T12:07:51Z,2025-06-16T12:07:51Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,dependencies|go,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18230,PR_kwDOGkVX1s6ZBvcu,https://github.com/coder/coder/pull/18230,closed,merged,2025-06-04T13:37:05Z,2025-06-04T14:53:01Z,2025-06-04T14:52:47Z,2025-06-04T14:52:47Z,hugodutka,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,19111,I_kwDOGkVX1s7DhRvP,https://github.com/coder/coder/issues/19111,closed,closed,2025-07-31T12:29:51Z,2025-09-03T06:38:43Z,2025-09-03T06:38:43Z,,spikecurtis,User,CONTRIBUTOR,human_account,,no,,1,prebuilds|s2,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,19403,I_kwDOGkVX1s7Gr3Wx,https://github.com/coder/coder/issues/19403,closed,closed,2025-08-19T08:13:42Z,2025-11-26T01:16:08Z,2025-11-26T01:16:08Z,,blink-so[bot],Bot,CONTRIBUTOR,automation_bot,,no,,2,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,issue,17704,I_kwDOGkVX1s61lrdY,https://github.com/coder/coder/issues/17704,closed,closed,2025-05-07T16:33:55Z,2025-05-07T19:59:53Z,2025-05-07T19:59:53Z,,f0ssel,User,MEMBER,human_account,,no,,4,regression|s1,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18135,PR_kwDOGkVX1s6YSuDe,https://github.com/coder/coder/pull/18135,closed,merged,2025-05-30T15:24:51Z,2025-05-30T17:47:36Z,2025-05-30T17:47:25Z,2025-05-30T17:47:24Z,BrunoQuaresma,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18844,PR_kwDOGkVX1s6exmio,https://github.com/coder/coder/pull/18844,closed,merged,2025-07-14T10:29:28Z,2025-07-30T13:29:07Z,2025-07-30T13:28:56Z,2025-07-30T13:28:56Z,SasSwart,User,CONTRIBUTOR,human_account,,no,,3,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18127,PR_kwDOGkVX1s6YRYEZ,https://github.com/coder/coder/pull/18127,closed,merged,2025-05-30T12:48:29Z,2025-05-30T14:01:06Z,2025-05-30T14:00:54Z,2025-05-30T14:00:54Z,BrunoQuaresma,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18710,PR_kwDOGkVX1s6dDrZb,https://github.com/coder/coder/pull/18710,closed,merged,2025-07-02T10:16:56Z,2025-07-02T11:29:55Z,2025-07-02T11:29:45Z,2025-07-02T11:29:45Z,mafredri,User,MEMBER,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,17932,PR_kwDOGkVX1s6W2ypk,https://github.com/coder/coder/pull/17932,closed,merged,2025-05-20T09:27:39Z,2025-05-20T20:21:13Z,2025-05-20T20:20:56Z,2025-05-20T20:20:56Z,DanielleMaywood,User,CONTRIBUTOR,human_account,,no,,0,,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2025_m5_m8,2025,2025-05-01,2025-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,18343,PR_kwDOGkVX1s6aMI-U,https://github.com/coder/coder/pull/18343,closed,closed_unmerged,2025-06-12T10:40:49Z,2025-06-29T00:08:43Z,2025-06-29T00:08:43Z,,hugodutka,User,CONTRIBUTOR,human_account,,no,,2,stale,1932,30,0.01552795,64.4,17628,19629,260829,uniform_issue_number_rejection_sample,2026-08-30T17:01:11.023762+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,25653,PR_kwDOGkVX1s7fGAP5,https://github.com/coder/coder/pull/25653,closed,merged,2026-05-25T15:35:20Z,2026-05-25T16:09:46Z,2026-05-25T16:09:37Z,2026-05-25T16:09:37Z,johnstcn,User,MEMBER,human_account,,no,,0,,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,26878,PR_kwDOGkVX1s7sTUJO,https://github.com/coder/coder/pull/26878,closed,merged,2026-06-30T15:49:07Z,2026-06-30T16:02:19Z,2026-06-30T16:02:07Z,2026-06-30T16:02:07Z,jeremyruppel,User,CONTRIBUTOR,human_account,,no,,1,,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,25800,PR_kwDOGkVX1s7gTtcE,https://github.com/coder/coder/pull/25800,closed,merged,2026-05-28T16:07:46Z,2026-05-29T15:54:13Z,2026-05-29T12:14:05Z,2026-05-29T12:14:05Z,johnstcn,User,MEMBER,human_account,,no,,6,,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,26569,PR_kwDOGkVX1s7pOl4U,https://github.com/coder/coder/pull/26569,closed,merged,2026-06-22T14:52:21Z,2026-06-24T08:02:46Z,2026-06-24T08:02:37Z,2026-06-24T08:02:37Z,ssncferreira,User,CONTRIBUTOR,human_account,graphite-app,no,,4,,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,28535,PR_kwDOGkVX1s8AAAABA5e-cw,https://github.com/coder/coder/pull/28535,open,open,2026-08-25T06:51:08Z,2026-08-26T12:59:04Z,,,jakehwll,User,CONTRIBUTOR,human_account,,no,,1,,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,27493,PR_kwDOGkVX1s72ITb5,https://github.com/coder/coder/pull/27493,closed,closed_unmerged,2026-07-24T21:18:52Z,2026-08-14T00:15:17Z,2026-08-14T00:15:14Z,,jscottmiller,User,CONTRIBUTOR,human_account,,no,,1,experimental|stale,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
year_2026_m5_m8,2026,2026-05-01,2026-08-28,25,coder/coder,mixed,agent_runtime_infra,efficiency_panel_case,pull_request,26578,PR_kwDOGkVX1s7pTJFa,https://github.com/coder/coder/pull/26578,closed,merged,2026-06-22T17:42:43Z,2026-06-25T01:48:41Z,2026-06-25T01:48:33Z,2026-06-25T01:48:33Z,evgeniy-scherbina,User,CONTRIBUTOR,human_account,,no,,4,,3807,30,0.00788022,126.9,24857,28750,260829,uniform_issue_number_rejection_sample,2026-08-29T09:10:11.867651+00:00
