study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,node_id,html_url,state,outcome,created_at,updated_at,closed_at,merged_at,author_login,author_github_type,author_association,author_initial_class,performed_via_github_app,ai_disclosure_candidate,ai_disclosure_evidence,comments_count,labels,population_items,selected_items,inclusion_probability,sampling_weight,frame_min_number,frame_max_number,sampling_seed,sampling_method,collected_at
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,14250,PR_kwDOJku7Qs7mfsYF,https://github.com/langfuse/langfuse/pull/14250,closed,merged,2026-06-15T10:42:05Z,2026-06-15T11:25:54Z,2026-06-15T11:25:52Z,2026-06-15T11:25:52Z,marliessophie,User,MEMBER,human_account,,no,,1,size:M,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,14638,PR_kwDOJku7Qs7r3UGF,https://github.com/langfuse/langfuse/pull/14638,closed,merged,2026-06-29T16:17:36Z,2026-06-29T19:20:50Z,2026-06-29T19:20:47Z,2026-06-29T19:20:46Z,nimarb,User,CONTRIBUTOR,human_account,,no,,1,size:L,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,14360,PR_kwDOJku7Qs7n8DrZ,https://github.com/langfuse/langfuse/pull/14360,closed,merged,2026-06-18T12:26:41Z,2026-06-18T15:45:25Z,2026-06-18T15:45:21Z,2026-06-18T15:45:20Z,maxdeichmann,User,MEMBER,human_account,,no,,1,feat-api|size:L,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,15607,PR_kwDOJku7Qs74aMEH,https://github.com/langfuse/langfuse/pull/15607,closed,merged,2026-07-30T08:14:21Z,2026-07-30T08:40:50Z,2026-07-30T08:40:46Z,2026-07-30T08:40:46Z,Steffen911,User,MEMBER,human_account,,no,,2,preview|size:S,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,16002,PR_kwDOJku7Qs79nuN-,https://github.com/langfuse/langfuse/pull/16002,closed,merged,2026-08-11T16:32:13Z,2026-08-12T12:32:15Z,2026-08-12T12:32:11Z,2026-08-12T12:32:11Z,nimarb,User,CONTRIBUTOR,human_account,,no,,2,preview|size:L,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,issue,15566,I_kwDOJku7Qs8AAAABKoOhCQ,https://github.com/langfuse/langfuse/issues/15566,open,open,2026-07-29T10:33:36Z,2026-08-12T13:31:07Z,,,anzhexe,User,NONE,human_account,,no,,3,bug|feat-tracing|tables|🐞❔ unconfirmed bug,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,issue,14725,I_kwDOJku7Qs8AAAABHdTZxg,https://github.com/langfuse/langfuse/issues/14725,closed,closed,2026-07-02T14:37:05Z,2026-07-08T18:47:06Z,2026-07-02T18:48:21Z,,kepler,User,NONE,human_account,,no,,9,bug|feat-api|feat-ingestion|integration-otel,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
current_2026m5_m8,2026-05-01,2026-08-28,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,16072,PR_kwDOJku7Qs7-kD6U,https://github.com/langfuse/langfuse/pull/16072,open,open,2026-08-13T11:54:16Z,2026-08-16T06:06:53Z,,,sumerman,User,CONTRIBUTOR,human_account,,no,,2,,3131,30,0.0095816,104.366667,13427,16801,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:25.283143+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,335,PR_kwDOGkVX1s4zMWMw,https://github.com/coder/coder/pull/335,closed,merged,2022-02-20T17:54:31Z,2022-03-12T04:21:13Z,2022-02-20T19:52:14Z,2022-02-20T19:52:14Z,jawnsy,User,NONE,human_account,,no,,2,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,494,I_kwDOGkVX1s5F-WXn,https://github.com/coder/coder/issues/494,closed,closed,2022-03-18T19:55:19Z,2022-05-06T16:46:11Z,2022-05-06T16:46:11Z,,deansheather,User,MEMBER,human_account,,no,,2,api,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,864,PR_kwDOGkVX1s41m5ik,https://github.com/coder/coder/pull/864,closed,merged,2022-04-04T19:14:07Z,2022-04-04T19:21:49Z,2022-04-04T19:21:48Z,2022-04-04T19:21:48Z,coadler,User,CONTRIBUTOR,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,536,PR_kwDOGkVX1s404Qni,https://github.com/coder/coder/pull/536,closed,merged,2022-03-23T12:36:43Z,2022-03-23T14:15:58Z,2022-03-23T14:15:57Z,2022-03-23T14:15:57Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,939,I_kwDOGkVX1s5HY9Yc,https://github.com/coder/coder/issues/939,closed,closed,2022-04-08T19:36:19Z,2022-04-25T16:53:46Z,2022-04-19T18:20:29Z,,presleyp,User,CONTRIBUTOR,human_account,,no,,0,site,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,684,I_kwDOGkVX1s5Grg82,https://github.com/coder/coder/issues/684,closed,closed,2022-03-30T03:21:43Z,2022-08-02T03:41:42Z,2022-07-22T20:05:59Z,,tjcran,User,NONE,human_account,,no,,0,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,659,I_kwDOGkVX1s5GqsmX,https://github.com/coder/coder/issues/659,closed,closed,2022-03-29T23:31:32Z,2022-04-26T05:45:14Z,2022-04-05T17:01:46Z,,presleyp,User,CONTRIBUTOR,human_account,,no,,1,site,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,283,PR_kwDOGkVX1s4yyGtr,https://github.com/coder/coder/pull/283,closed,merged,2022-02-14T12:35:46Z,2022-03-22T18:12:54Z,2022-02-14T17:03:11Z,2022-02-14T17:03:11Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,323,PR_kwDOGkVX1s4zGTjD,https://github.com/coder/coder/pull/323,closed,merged,2022-02-18T16:14:37Z,2022-03-12T04:21:09Z,2022-02-18T16:23:50Z,2022-02-18T16:23:50Z,jawnsy,User,NONE,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,1039,I_kwDOGkVX1s5H38Uv,https://github.com/coder/coder/issues/1039,closed,closed,2022-04-15T19:50:20Z,2022-06-16T01:58:11Z,2022-04-18T20:11:59Z,,deansheather,User,MEMBER,human_account,,no,,0,api,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,356,PR_kwDOGkVX1s4zaqnk,https://github.com/coder/coder/pull/356,closed,merged,2022-02-24T16:37:55Z,2022-02-24T16:47:52Z,2022-02-24T16:47:52Z,2022-02-24T16:47:52Z,kylecarbs,User,MEMBER,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,806,I_kwDOGkVX1s5G5Chw,https://github.com/coder/coder/issues/806,closed,closed,2022-04-01T07:17:52Z,2022-05-03T18:16:40Z,2022-05-03T18:16:32Z,,misskniss,User,NONE,human_account,,no,,2,site,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,514,PR_kwDOGkVX1s40xras,https://github.com/coder/coder/pull/514,closed,merged,2022-03-21T23:34:07Z,2022-05-15T00:44:03Z,2022-03-23T14:09:44Z,2022-03-23T14:09:44Z,presleyp,User,CONTRIBUTOR,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,524,PR_kwDOGkVX1s400psa,https://github.com/coder/coder/pull/524,closed,merged,2022-03-22T15:38:37Z,2022-03-23T01:42:52Z,2022-03-23T01:42:51Z,2022-03-23T01:42:51Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,605,I_kwDOGkVX1s5GgB78,https://github.com/coder/coder/issues/605,closed,closed,2022-03-28T02:48:48Z,2022-06-14T00:24:23Z,2022-05-23T14:56:02Z,,misskniss,User,NONE,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,592,I_kwDOGkVX1s5Gf590,https://github.com/coder/coder/issues/592,closed,closed,2022-03-28T01:52:28Z,2022-04-14T20:30:01Z,2022-04-14T20:30:01Z,,misskniss,User,NONE,human_account,,no,,1,site,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,736,I_kwDOGkVX1s5GvI5j,https://github.com/coder/coder/issues/736,closed,closed,2022-03-30T17:19:02Z,2022-07-28T21:53:27Z,2022-07-28T21:38:25Z,,greyscaled,User,CONTRIBUTOR,human_account,,no,,2,api|enterprise,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,858,I_kwDOGkVX1s5HDq5U,https://github.com/coder/coder/issues/858,closed,closed,2022-04-04T18:16:47Z,2022-04-14T15:29:41Z,2022-04-14T15:29:41Z,,coadler,User,CONTRIBUTOR,human_account,,no,,0,api,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,373,PR_kwDOGkVX1s4zowyd,https://github.com/coder/coder/pull/373,closed,merged,2022-02-28T02:59:56Z,2022-02-28T19:20:38Z,2022-02-28T19:20:36Z,2022-02-28T19:20:36Z,kylecarbs,User,MEMBER,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,36,I_kwDOGkVX1s5CITBE,https://github.com/coder/coder/issues/36,closed,closed,2022-01-20T15:52:32Z,2022-06-14T04:45:02Z,2022-01-24T17:07:42Z,,kylecarbs,User,MEMBER,human_account,,no,,0,api,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,1025,PR_kwDOGkVX1s42SFmE,https://github.com/coder/coder/pull/1025,closed,merged,2022-04-15T09:12:29Z,2022-04-18T15:20:48Z,2022-04-18T15:20:45Z,2022-04-18T15:20:45Z,ntimo,User,CONTRIBUTOR,human_account,,no,,4,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,397,PR_kwDOGkVX1s4z42O5,https://github.com/coder/coder/pull/397,closed,merged,2022-03-03T12:29:28Z,2022-03-03T14:24:19Z,2022-03-03T14:24:18Z,2022-03-03T14:24:18Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,260,I_kwDOGkVX1s5DhYWE,https://github.com/coder/coder/issues/260,closed,closed,2022-02-11T16:28:08Z,2022-06-03T03:18:09Z,2022-05-24T15:53:55Z,,misskniss,User,NONE,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,577,PR_kwDOGkVX1s41FPRk,https://github.com/coder/coder/pull/577,closed,merged,2022-03-26T19:24:57Z,2022-03-28T18:43:23Z,2022-03-28T18:43:22Z,2022-03-28T18:43:22Z,kylecarbs,User,MEMBER,human_account,,no,,3,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,874,PR_kwDOGkVX1s41nrQe,https://github.com/coder/coder/pull/874,closed,merged,2022-04-04T23:41:42Z,2022-04-07T21:51:56Z,2022-04-05T20:02:29Z,2022-04-05T20:02:29Z,kylecarbs,User,MEMBER,human_account,,no,,7,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,352,PR_kwDOGkVX1s4zVzOp,https://github.com/coder/coder/pull/352,closed,merged,2022-02-23T12:22:06Z,2022-02-23T14:36:27Z,2022-02-23T14:36:26Z,2022-02-23T14:36:26Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,708,I_kwDOGkVX1s5Grvl_,https://github.com/coder/coder/issues/708,closed,closed,2022-03-30T04:50:59Z,2022-06-14T00:08:19Z,2022-05-05T18:09:38Z,,misskniss,User,NONE,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,235,I_kwDOGkVX1s5DTRD9,https://github.com/coder/coder/issues/235,closed,closed,2022-02-09T22:38:58Z,2022-06-14T03:47:23Z,2022-05-03T15:09:00Z,,misskniss,User,NONE,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,37,I_kwDOGkVX1s5CI4GT,https://github.com/coder/coder/issues/37,closed,closed,2022-01-20T18:17:13Z,2022-06-14T04:26:41Z,2022-01-21T19:34:26Z,,bryphe-coder,User,CONTRIBUTOR,human_account,,no,,0,site,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
launch_120d,2021-12-22,2022-04-20,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,83,PR_kwDOGkVX1s4xx3Lt,https://github.com/coder/coder/pull/83,closed,merged,2022-01-29T15:51:23Z,2022-01-29T23:52:15Z,2022-01-29T23:52:14Z,2022-01-29T23:52:14Z,kylecarbs,User,MEMBER,human_account,,no,,1,,1086,30,0.02762431,36.2,1,1096,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:40.489173+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,issue,21123,I_kwDOGkVX1s7cevot,https://github.com/coder/coder/issues/21123,closed,closed,2025-12-05T13:45:21Z,2026-02-17T10:39:11Z,2026-02-17T10:39:11Z,,bartekgatzcoder,User,CONTRIBUTOR,human_account,,no,,1,traiage,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20591,PR_kwDOGkVX1s6wqjy4,https://github.com/coder/coder/pull/20591,closed,merged,2025-10-30T16:48:42Z,2025-11-03T11:46:50Z,2025-11-03T11:46:38Z,2025-11-03T11:46:38Z,mafredri,User,MEMBER,human_account,,no,,0,,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20695,PR_kwDOGkVX1s6yiXUC,https://github.com/coder/coder/pull/20695,closed,closed_unmerged,2025-11-10T13:39:46Z,2026-05-11T00:25:08Z,2025-11-23T00:09:00Z,,pawbana,User,CONTRIBUTOR,human_account,,no,,1,stale,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,19684,PR_kwDOGkVX1s6mmWPb,https://github.com/coder/coder/pull/19684,closed,merged,2025-09-03T08:27:54Z,2025-09-03T13:33:56Z,2025-09-03T13:33:46Z,2025-09-03T13:33:46Z,johnstcn,User,MEMBER,human_account,,no,,0,,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20205,PR_kwDOGkVX1s6spTs6,https://github.com/coder/coder/pull/20205,closed,merged,2025-10-08T08:20:25Z,2025-10-08T08:25:30Z,2025-10-08T08:25:18Z,2025-10-08T08:25:18Z,matifali,User,MEMBER,human_account,,no,,0,cherry-pick/v2.27,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20784,PR_kwDOGkVX1s6zjXGr,https://github.com/coder/coder/pull/20784,closed,merged,2025-11-14T22:50:32Z,2025-11-20T00:27:49Z,2025-11-20T00:27:40Z,2025-11-20T00:27:40Z,code-asher,User,MEMBER,human_account,,no,,1,,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,19946,PR_kwDOGkVX1s6qVIdz,https://github.com/coder/coder/pull/19946,closed,closed_unmerged,2025-09-24T17:03:33Z,2025-09-24T18:27:03Z,2025-09-24T18:27:03Z,,vijaybandari,User,CONTRIBUTOR,human_account,,no,,2,community,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20792,PR_kwDOGkVX1s6z1zZO,https://github.com/coder/coder/pull/20792,closed,merged,2025-11-17T12:02:37Z,2025-11-17T12:14:55Z,2025-11-17T12:14:54Z,2025-11-17T12:14:54Z,dependabot[bot],Bot,CONTRIBUTOR,automation_bot,,no,,0,dependencies|go,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20254,PR_kwDOGkVX1s6s95U5,https://github.com/coder/coder/pull/20254,closed,closed_unmerged,2025-10-09T20:13:38Z,2026-04-10T00:15:51Z,2025-10-20T00:07:34Z,,david-fraley,User,COLLABORATOR,human_account,,no,,0,stale,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
previous_2025q4,2025-09-01,2025-12-31,25,coder/coder,mixed,agent_runtime_infra,deep_representative_case,pull_request,20286,PR_kwDOGkVX1s6tmSTb,https://github.com/coder/coder/pull/20286,closed,closed_unmerged,2025-10-14T06:56:23Z,2025-10-28T06:05:23Z,2025-10-28T06:05:14Z,,wy0464,User,NONE,human_account,,no,,3,community|stale,1719,30,0.01745201,57.3,19656,21410,260829,uniform_issue_number_rejection_sample,2026-08-29T09:09:56.541338+00:00
