study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,31141,https://github.com/n8n-io/n8n/pull/31141,merged,2026-05-26T12:36:27Z,2026-05-26T18:33:21Z,2026-05-26T18:33:21Z,aalises,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,7,no,yes,yes,no,no,no,no,yes,8,6,2,0,yes,yes,no,no,6,3,0.137,4.268,,2,1,aalises,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.248,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,33712,https://github.com/n8n-io/n8n/pull/33712,merged,2026-07-06T22:52:13Z,2026-07-07T07:33:19Z,2026-07-07T07:33:19Z,riqwan,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,8,yes,yes,yes,no,no,no,no,yes,11,9,3,0,yes,no,no,no,7,5,0.012,8.456,,4,0,riqwan,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.362,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,36417,https://github.com/n8n-io/n8n/pull/36417,merged,2026-08-17T10:33:03Z,2026-08-18T09:26:13Z,2026-08-18T09:26:13Z,SamWooler,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,9,no,yes,yes,no,no,no,no,yes,9,8,3,0,yes,yes,no,no,6,3,0.011,2.902,,3,3,SamWooler,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.954,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,33324,https://github.com/n8n-io/n8n/pull/33324,closed_unmerged,2026-06-30T23:01:44Z,2026-07-02T23:06:24Z,,aikido-autofix[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,no,yes,yes,yes,no,no,no,no,no,no,yes,4,no,yes,no,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,0,0.199,,,1,0,aikido-autofix[bot],automation_bot,security_review_agent,CONTRIBUTOR,no,no,yes,yes,no,2.003,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,issue,32389,https://github.com/n8n-io/n8n/issues/32389,closed,2026-06-16T13:20:39Z,2026-06-17T16:33:35Z,,abhinaykrupa,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,3,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,27.215,,,0,0,n8n-assistant[bot],automation_bot,support_agent,CONTRIBUTOR,no,no,yes,yes,no,1.134,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,29713,https://github.com/n8n-io/n8n/pull/29713,merged,2026-05-04T15:42:59Z,2026-05-05T09:51:17Z,2026-05-05T09:51:17Z,n8n-assistant[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,5,no,yes,yes,yes,no,no,no,no,4,2,2,0,yes,no,no,no,4,1,0.079,18.137,18.137,1,0,ivov,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.756,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,31805,https://github.com/n8n-io/n8n/pull/31805,merged,2026-06-05T09:14:06Z,2026-06-05T11:02:10Z,2026-06-05T11:02:10Z,n8n-cat-bot[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,4,yes,yes,yes,yes,no,no,no,no,4,3,1,0,yes,no,no,no,5,2,0.046,0.347,0.347,1,0,shortstacked,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,no,0.075,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,33589,https://github.com/n8n-io/n8n/pull/33589,open,2026-07-04T08:29:07Z,,,adityajha77,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,6,no,yes,yes,yes,no,no,no,no,5,8,1,0,yes,yes,no,no,5,2,0.024,2.384,2.384,3,2,,,,,no,no,no,yes,no,,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,32691,https://github.com/n8n-io/n8n/pull/32691,merged,2026-06-20T08:04:30Z,2026-06-20T16:25:45Z,2026-06-20T16:25:45Z,n8n-cat-bot[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes,no,8,yes,yes,yes,yes,no,no,no,no,5,2,3,2,yes,yes,yes,yes,4,2,0.194,0.718,0.718,3,2,shortstacked,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,no,0.348,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,35274,https://github.com/n8n-io/n8n/pull/35274,merged,2026-07-30T13:25:56Z,2026-07-31T07:43:03Z,2026-07-31T07:43:03Z,JoseBra,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,5,no,yes,yes,yes,no,no,no,no,8,5,3,0,yes,yes,no,no,7,4,0.013,0.526,17.289,6,5,JoseBra,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.762,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,32487,https://github.com/n8n-io/n8n/pull/32487,closed_unmerged,2026-06-17T13:03:58Z,2026-06-17T14:22:08Z,,naveen0071122,NONE,human_account,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,no,no,no,5,no,yes,yes,no,no,yes,yes,yes,2,1,1,0,yes,no,no,no,3,1,0.086,,,6,0,naveen0071122,human_account,not_automation,NONE,yes,no,no,yes,no,0.054,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,35108,https://github.com/n8n-io/n8n/pull/35108,open,2026-07-28T14:09:08Z,,,alexgrozav,MEMBER,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,7,no,yes,yes,yes,no,no,no,no,9,7,2,0,yes,yes,no,no,5,2,0.01,136.814,136.814,10,8,,,,,no,no,no,no,no,,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,issue,29726,https://github.com/n8n-io/n8n/issues/29726,open,2026-05-04T17:26:58Z,,,kevin-caicedo-procore,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,4,no,yes,yes,no,no,no,no,yes,3,4,0,0,no,no,no,no,4,2,0.003,1661.641,,0,0,,,,,no,no,no,yes,yes,,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,36476,https://github.com/n8n-io/n8n/pull/36476,merged,2026-08-18T06:50:39Z,2026-08-18T16:45:22Z,2026-08-18T16:45:22Z,kgrhartlage,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,16,no,yes,yes,no,no,no,no,yes,16,17,5,0,yes,yes,no,no,5,9,0.016,9.527,,5,4,kgrhartlage,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.413,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,31381,https://github.com/n8n-io/n8n/pull/31381,merged,2026-05-29T14:16:09Z,2026-06-04T08:54:28Z,2026-06-04T08:54:28Z,BerniWittmann,MEMBER,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,9,no,yes,yes,yes,no,no,no,no,26,31,3,0,yes,yes,no,no,8,3,0.013,118.847,118.847,5,4,elsmr,human_account,not_automation,MEMBER,yes,yes,no,no,yes,5.777,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,issue,34101,https://github.com/n8n-io/n8n/issues/34101,closed,2026-07-13T19:55:59Z,2026-07-13T19:57:36Z,,JulesLecuir,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,3,no,yes,yes,no,no,no,no,yes,2,2,0,0,no,no,no,no,3,2,0.026,0.037,,0,0,n8n-assistant[bot],automation_bot,support_agent,CONTRIBUTOR,no,no,yes,yes,no,0.001,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,34117,https://github.com/n8n-io/n8n/pull/34117,merged,2026-07-14T07:01:00Z,2026-07-14T07:18:46Z,2026-07-14T07:18:45Z,n8n-assistant[bot],CONTRIBUTOR,automation_bot,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,8,no,no,no,no,yes,yes,yes,yes,4,3,1,0,yes,no,no,no,4,0,0.005,,,1,0,n8n-release-helper[bot],automation_bot,unknown_automation,CONTRIBUTOR,no,no,no,yes,no,0.012,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,issue,34516,https://github.com/n8n-io/n8n/issues/34516,closed,2026-07-19T16:16:19Z,2026-07-19T16:16:41Z,,rrcc08,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,yes,3,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.006,,,0,0,n8n-assistant[bot],automation_bot,support_agent,CONTRIBUTOR,no,no,yes,yes,no,0.0,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,33071,https://github.com/n8n-io/n8n/pull/33071,merged,2026-06-26T05:34:42Z,2026-06-30T15:28:02Z,2026-06-30T15:28:02Z,guillaumejacquart,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,8,yes,yes,yes,no,no,no,no,yes,7,5,2,0,yes,no,no,no,6,3,0.054,105.637,,1,0,guillaumejacquart,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,4.412,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,30403,https://github.com/n8n-io/n8n/pull/30403,merged,2026-05-13T12:37:08Z,2026-05-13T12:39:36Z,2026-05-13T12:39:36Z,alielkhateeb,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,1,no,yes,yes,no,no,no,no,yes,3,2,1,0,yes,no,no,no,4,1,0.018,0.018,,3,0,yehorkardash,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.002,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,29901,https://github.com/n8n-io/n8n/pull/29901,merged,2026-05-06T13:39:08Z,2026-05-06T14:02:47Z,2026-05-06T14:02:47Z,n8n-assistant[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,no,no,no,no,12,no,yes,yes,no,no,no,no,yes,4,3,2,0,yes,no,no,no,4,2,0.039,0.182,,1,0,afitzek,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,0.016,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,32856,https://github.com/n8n-io/n8n/pull/32856,closed_unmerged,2026-06-23T13:08:48Z,2026-06-23T13:11:27Z,,MarcL,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,2,yes,yes,yes,no,no,yes,yes,yes,3,4,0,0,no,no,no,no,4,3,0.014,,,1,0,MarcL,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.002,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,31366,https://github.com/n8n-io/n8n/pull/31366,merged,2026-05-29T10:56:23Z,2026-06-01T15:22:25Z,2026-06-01T15:22:24Z,tomi,COLLABORATOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,14,no,yes,yes,yes,no,no,no,yes,14,13,4,0,yes,yes,no,no,6,6,0.013,67.564,,9,4,tomi,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,3.185,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,30058,https://github.com/n8n-io/n8n/pull/30058,merged,2026-05-08T05:44:41Z,2026-05-12T10:50:12Z,2026-05-12T10:50:12Z,Matsuuu,MEMBER,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,4,no,yes,yes,yes,no,no,no,no,5,4,2,0,yes,no,no,no,5,5,0.03,101.065,101.065,1,0,Matsuuu,human_account,not_automation,MEMBER,yes,yes,no,no,yes,4.212,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,34753,https://github.com/n8n-io/n8n/pull/34753,open,2026-07-22T23:14:14Z,,,aikido-autofix[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,4,no,yes,no,no,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,0,0.263,,,2,0,,,,,no,no,no,yes,no,,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,36913,https://github.com/n8n-io/n8n/pull/36913,merged,2026-08-24T10:55:34Z,2026-08-25T14:01:18Z,2026-08-25T14:01:18Z,kgrhartlage,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,13,no,yes,yes,no,no,no,no,yes,16,16,7,0,yes,yes,no,no,6,8,0.015,20.205,,7,6,kgrhartlage,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,1.129,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,32133,https://github.com/n8n-io/n8n/pull/32133,merged,2026-06-11T10:37:45Z,2026-06-11T13:10:32Z,2026-06-11T13:10:32Z,despairblue,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,7,yes,yes,yes,no,no,no,no,yes,11,10,2,0,yes,no,no,no,7,3,0.012,0.551,,2,0,despairblue,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.106,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,33820,https://github.com/n8n-io/n8n/pull/33820,merged,2026-07-08T09:25:57Z,2026-07-10T14:29:16Z,2026-07-10T14:29:16Z,BerniWittmann,MEMBER,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,12,yes,yes,yes,yes,no,no,no,yes,12,13,2,0,yes,yes,no,no,6,9,0.015,52.012,,2,1,BerniWittmann,human_account,not_automation,MEMBER,yes,yes,no,no,no,2.211,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,30852,https://github.com/n8n-io/n8n/pull/30852,merged,2026-05-20T23:23:33Z,2026-05-22T18:33:15Z,2026-05-22T18:33:15Z,aikido-autofix[bot],CONTRIBUTOR,automation_bot,no,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,no,no,8,no,yes,yes,yes,no,no,no,no,4,2,2,0,yes,yes,no,no,5,2,0.042,43.161,43.161,3,2,shortstacked,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,1.798,255.266667
current_2026m5_m8,2026-05-01,2026-08-28,22,n8n-io/n8n,mixed,agent_framework,deep_representative_case,pull_request,34249,https://github.com/n8n-io/n8n/pull/34249,merged,2026-07-15T13:08:19Z,2026-07-15T15:30:50Z,2026-07-15T15:30:49Z,konstantintieber,CONTRIBUTOR,human_account,no,yes,yes,no,yes,yes,yes,no,yes,yes,yes,no,no,no,no,9,no,yes,yes,no,no,no,no,yes,8,6,2,0,yes,no,no,no,6,3,0.016,1.788,,1,0,konstantintieber,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,0.099,255.266667
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,155,https://github.com/langfuse/langfuse/pull/155,closed_unmerged,2023-09-14T16:21:30Z,2023-09-15T22:21:58Z,,dependabot[bot],CONTRIBUTOR,automation_bot,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,no,no,no,yes,yes,yes,1,2,0,0,no,no,no,no,2,0,0.001,,,1,0,dependabot[bot],automation_bot,conventional_automation,CONTRIBUTOR,no,no,no,yes,yes,1.25,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,63,https://github.com/langfuse/langfuse/pull/63,merged,2023-07-27T20:37:19Z,2023-07-28T00:30:14Z,2023-07-28T00:30:14Z,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,7,0,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.162,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,68,https://github.com/langfuse/langfuse/pull/68,merged,2023-08-03T09:31:58Z,2023-08-03T09:36:18Z,2023-08-03T09:36:18Z,maxdeichmann,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,4,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.003,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,129,https://github.com/langfuse/langfuse/pull/129,closed_unmerged,2023-09-08T06:09:01Z,2023-11-09T23:15:23Z,,DIWAKARKASHYAP,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,5,2,0,yes,yes,no,no,3,2,0.001,10.02,10.02,8,1,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,62.713,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,59,https://github.com/langfuse/langfuse/pull/59,merged,2023-07-24T17:36:46Z,2023-07-24T21:18:12Z,2023-07-24T21:18:12Z,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,9,9,4,0,yes,yes,no,no,3,2,0.001,3.24,3.24,13,1,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.154,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,issue,94,https://github.com/langfuse/langfuse/issues/94,closed,2023-08-22T07:33:51Z,2023-09-05T03:36:01Z,,DIWAKARKASHYAP,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,0,0,DIWAKARKASHYAP,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,13.835,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,160,https://github.com/langfuse/langfuse/pull/160,closed_unmerged,2023-09-14T17:43:30Z,2023-11-15T09:57:45Z,,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.002,,,1,0,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,61.677,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,116,https://github.com/langfuse/langfuse/pull/116,closed_unmerged,2023-09-04T21:06:02Z,2023-09-04T22:23:50Z,,maxdeichmann,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,1,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.054,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,119,https://github.com/langfuse/langfuse/pull/119,merged,2023-09-06T17:05:24Z,2023-09-06T17:09:35Z,2023-09-06T17:09:35Z,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,1,0,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.003,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,83,https://github.com/langfuse/langfuse/pull/83,merged,2023-08-14T19:37:55Z,2023-08-14T19:39:22Z,2023-08-14T19:39:22Z,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,5,0,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.001,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,1,https://github.com/langfuse/langfuse/pull/1,merged,2023-05-26T12:42:35Z,2023-05-26T13:51:12Z,2023-05-26T13:51:12Z,marcklingen,MEMBER,human_account,no,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,50,yes,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,5,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.048,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,8,https://github.com/langfuse/langfuse/pull/8,merged,2023-05-30T20:38:08Z,2023-06-01T08:05:30Z,2023-06-01T08:05:30Z,marcklingen,MEMBER,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,1,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,11.35,,,48,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,1.477,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,95,https://github.com/langfuse/langfuse/pull/95,merged,2023-08-22T10:37:43Z,2023-08-22T10:41:20Z,2023-08-22T10:41:20Z,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,2,0,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.003,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,5,https://github.com/langfuse/langfuse/pull/5,merged,2023-05-30T10:37:05Z,2023-05-30T10:45:01Z,2023-05-30T10:45:01Z,maxdeichmann,MEMBER,human_account,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,3,yes,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,no,no,no,1,0,,,,13,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.006,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,16,https://github.com/langfuse/langfuse/pull/16,merged,2023-06-18T15:13:19Z,2023-06-18T15:25:07Z,2023-06-18T15:25:07Z,maxdeichmann,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,5,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.008,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,126,https://github.com/langfuse/langfuse/pull/126,merged,2023-09-07T22:20:54Z,2023-09-07T22:24:19Z,2023-09-07T22:24:19Z,marcklingen,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,1,0,marcklingen,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.002,5.633333
launch_120d,2023-05-18,2023-09-14,67,langfuse/langfuse,llm_native,agent_runtime_infra,deep_representative_case,pull_request,14,https://github.com/langfuse/langfuse/pull/14,merged,2023-06-15T09:09:21Z,2023-06-15T09:11:12Z,2023-06-15T09:11:12Z,maxdeichmann,MEMBER,human_account,no,yes,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,1,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,no,no,no,2,1,0.001,,,3,0,maxdeichmann,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.001,5.633333
