sample_rank,repo_name,number,html_url,llm_native_manual,collaboration_niche,outcome,additions,deletions,change_lines,changed_files,commits_total,observed_commit_rows,commit_attribution_complete,opener_login,opener_automation_role,opener_automation_confidence,agent_opened,expanded_agent_opened,direct_agent_commit_count,expanded_agent_commit_count,pr_linked_agent_commit_count,human_or_unknown_commit_count,agent_only_traceable,expanded_agent_only_traceable,agent_touched,expanded_agent_touched,ai_disclosure_class,ai_disclosure_evidence,attribution_class,attribution_evidence
55,apache/iceberg,15193,https://github.com/apache/iceberg/pull/15193,traditional,model_infra,closed_unmerged,452,8,460,6,1,1,true,michalheld,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15732,https://github.com/apache/iceberg/pull/15732,traditional,model_infra,merged,110,0,110,2,1,1,true,nastra,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16894,https://github.com/apache/iceberg/pull/16894,traditional,model_infra,closed_unmerged,49,1,50,2,1,1,true,thswlsqls,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16142,https://github.com/apache/iceberg/pull/16142,traditional,model_infra,merged,60,1071,1131,6,1,1,true,rdblue,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15825,https://github.com/apache/iceberg/pull/15825,traditional,model_infra,merged,73,8,81,3,3,3,true,szehon-ho,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17768,https://github.com/apache/iceberg/pull/17768,traditional,model_infra,open,115,1,116,2,1,1,true,waterWang,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,14998,https://github.com/apache/iceberg/pull/14998,traditional,model_infra,merged,154,991,1145,6,1,1,true,gaborkaszab,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16809,https://github.com/apache/iceberg/pull/16809,traditional,model_infra,merged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16257,https://github.com/apache/iceberg/pull/16257,traditional,model_infra,merged,1,1,2,1,2,2,true,Fokko,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15041,https://github.com/apache/iceberg/pull/15041,traditional,model_infra,merged,13,2,15,2,2,2,true,tom-s-powell,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16184,https://github.com/apache/iceberg/pull/16184,traditional,model_infra,merged,95,61,156,3,2,2,true,dramaticlly,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,15223,https://github.com/apache/iceberg/pull/15223,traditional,model_infra,closed_unmerged,1236,327,1563,10,17,17,true,RjLi13,not_automation,,false,false,0,0,0,17,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17906,https://github.com/apache/iceberg/pull/17906,traditional,model_infra,open,513,4,517,29,1,1,true,shiva-imc,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17580,https://github.com/apache/iceberg/pull/17580,traditional,model_infra,merged,5,5,10,3,1,1,true,uros-b,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17732,https://github.com/apache/iceberg/pull/17732,traditional,model_infra,open,106,184,290,4,1,1,true,uros-b,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17882,https://github.com/apache/iceberg/pull/17882,traditional,model_infra,open,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17673,https://github.com/apache/iceberg/pull/17673,traditional,model_infra,merged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16429,https://github.com/apache/iceberg/pull/16429,traditional,model_infra,merged,270,2,272,8,1,1,true,sqd,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16769,https://github.com/apache/iceberg/pull/16769,traditional,model_infra,merged,1422,125,1547,7,1,1,true,gaborkaszab,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16552,https://github.com/apache/iceberg/pull/16552,traditional,model_infra,merged,1,1,2,1,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17093,https://github.com/apache/iceberg/pull/17093,traditional,model_infra,closed_unmerged,41,1,42,2,1,1,true,thswlsqls,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,17153,https://github.com/apache/iceberg/pull/17153,traditional,model_infra,merged,2,2,4,2,1,1,true,szlta,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16450,https://github.com/apache/iceberg/pull/16450,traditional,model_infra,merged,1922,24,1946,13,19,19,true,swapna267,not_automation,,false,false,0,0,0,19,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16094,https://github.com/apache/iceberg/pull/16094,traditional,model_infra,open,300,88,388,13,10,10,true,mengna-lin,not_automation,,false,false,0,0,0,10,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16496,https://github.com/apache/iceberg/pull/16496,traditional,model_infra,merged,56,1,57,3,1,1,true,kevinjqliu,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
55,apache/iceberg,16588,https://github.com/apache/iceberg/pull/16588,traditional,model_infra,open,2100,52,2152,20,2,2,true,ebyhr,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13458,https://github.com/infiniflow/ragflow/pull/13458,llm_native,agent_runtime_infra,open,55,3,58,2,4,4,true,Achieve3318,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18785,https://github.com/infiniflow/ragflow/pull/18785,llm_native,agent_runtime_infra,merged,14,12,26,3,3,3,true,jay77721,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18092,https://github.com/infiniflow/ragflow/pull/18092,llm_native,agent_runtime_infra,merged,219,150,369,2,4,4,true,jay77721,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,16247,https://github.com/infiniflow/ragflow/pull/16247,llm_native,agent_runtime_infra,merged,74,4,78,2,1,1,true,vincentlambert,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,12728,https://github.com/infiniflow/ragflow/pull/12728,llm_native,agent_runtime_infra,merged,98,0,98,1,1,1,true,darkness789,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13331,https://github.com/infiniflow/ragflow/pull/13331,llm_native,agent_runtime_infra,closed_unmerged,138,13,151,1,7,7,true,asiroliu,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,14892,https://github.com/infiniflow/ragflow/pull/14892,llm_native,agent_runtime_infra,merged,1533,160,1693,46,17,17,true,JinHai-CN,not_automation,,false,false,0,0,0,17,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,17115,https://github.com/infiniflow/ragflow/pull/17115,llm_native,agent_runtime_infra,merged,570,825,1395,33,7,7,true,cike8899,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13471,https://github.com/infiniflow/ragflow/pull/13471,llm_native,agent_runtime_infra,merged,5,2,7,1,5,5,true,6ba3i,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13116,https://github.com/infiniflow/ragflow/pull/13116,llm_native,agent_runtime_infra,merged,3,2,5,1,2,2,true,levischd,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13986,https://github.com/infiniflow/ragflow/pull/13986,llm_native,agent_runtime_infra,merged,1,1,2,1,1,1,true,Ricardo-M-L,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15213,https://github.com/infiniflow/ragflow/pull/15213,llm_native,agent_runtime_infra,merged,78,107,185,3,1,1,true,Haruko386,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15084,https://github.com/infiniflow/ragflow/pull/15084,llm_native,agent_runtime_infra,closed_unmerged,1896,411,2307,25,126,126,true,heyingyue,not_automation,,false,false,0,0,0,126,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15739,https://github.com/infiniflow/ragflow/pull/15739,llm_native,agent_runtime_infra,merged,1690,62,1752,7,6,6,true,oktofeesh1,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,17327,https://github.com/infiniflow/ragflow/pull/17327,llm_native,agent_runtime_infra,merged,19,2,21,2,2,2,true,euvre,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15641,https://github.com/infiniflow/ragflow/pull/15641,llm_native,agent_runtime_infra,merged,221,10,231,6,6,6,true,Haruko386,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15094,https://github.com/infiniflow/ragflow/pull/15094,llm_native,agent_runtime_infra,merged,3446,184,3630,36,44,44,true,JinHai-CN,not_automation,,false,false,0,0,0,44,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,14312,https://github.com/infiniflow/ragflow/pull/14312,llm_native,agent_runtime_infra,closed_unmerged,2,2,4,1,1,1,true,Ricardo-M-L,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15299,https://github.com/infiniflow/ragflow/pull/15299,llm_native,agent_runtime_infra,merged,642,1,643,4,5,5,true,6ba3i,not_automation,,false,false,0,0,0,5,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13295,https://github.com/infiniflow/ragflow/pull/13295,llm_native,agent_runtime_infra,merged,752,11,763,4,7,7,true,Br1an67,not_automation,,false,false,0,0,0,7,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,12864,https://github.com/infiniflow/ragflow/pull/12864,llm_native,agent_runtime_infra,merged,28,25,53,4,1,1,true,cike8899,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15327,https://github.com/infiniflow/ragflow/pull/15327,llm_native,agent_runtime_infra,merged,2893,2319,5212,45,28,28,true,JinHai-CN,not_automation,,false,false,0,0,0,28,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18491,https://github.com/infiniflow/ragflow/pull/18491,llm_native,agent_runtime_infra,merged,34,26,60,1,1,1,true,dcc123456,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,17608,https://github.com/infiniflow/ragflow/pull/17608,llm_native,agent_runtime_infra,merged,80,26,106,14,1,1,true,dcc123456,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13945,https://github.com/infiniflow/ragflow/pull/13945,llm_native,agent_runtime_infra,closed_unmerged,16,8,24,3,3,3,true,octo-patch,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18719,https://github.com/infiniflow/ragflow/pull/18719,llm_native,agent_runtime_infra,merged,9,3,12,3,1,1,true,cike8899,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18173,https://github.com/infiniflow/ragflow/pull/18173,llm_native,agent_runtime_infra,merged,4,553,557,8,1,1,true,euvre,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,16569,https://github.com/infiniflow/ragflow/pull/16569,llm_native,agent_runtime_infra,closed_unmerged,16,8,24,1,4,4,true,myf-bee,not_automation,,false,false,0,0,0,4,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,17577,https://github.com/infiniflow/ragflow/pull/17577,llm_native,agent_runtime_infra,merged,7,2,9,2,1,1,true,xugangqiang,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18641,https://github.com/infiniflow/ragflow/pull/18641,llm_native,agent_runtime_infra,open,335,0,335,2,2,2,true,Harsh23Kashyap,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,13969,https://github.com/infiniflow/ragflow/pull/13969,llm_native,agent_runtime_infra,merged,12,12,24,4,2,2,true,octo-patch,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15645,https://github.com/infiniflow/ragflow/pull/15645,llm_native,agent_runtime_infra,open,697,0,697,12,1,1,true,shawnxiao105-afk,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18484,https://github.com/infiniflow/ragflow/pull/18484,llm_native,agent_runtime_infra,merged,120,11,131,2,3,3,true,euvre,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,15624,https://github.com/infiniflow/ragflow/pull/15624,llm_native,agent_runtime_infra,open,2,2,4,1,2,2,true,dearsishs,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,18747,https://github.com/infiniflow/ragflow/pull/18747,llm_native,agent_runtime_infra,merged,594,216,810,23,8,8,true,Lynn-Inf,not_automation,,false,false,0,0,0,8,false,false,false,false,none,,no_public_agent_code_signal,
56,infiniflow/ragflow,12760,https://github.com/infiniflow/ragflow/pull/12760,llm_native,agent_runtime_infra,merged,163,11,174,3,6,6,true,JulienDeveaux,not_automation,,false,false,0,0,0,6,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11809,https://github.com/wandb/wandb/pull/11809,traditional,model_infra,closed_unmerged,2104,21,2125,15,25,25,true,kelu-wandb,not_automation,,false,false,0,0,0,25,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11972,https://github.com/wandb/wandb/pull/11972,traditional,model_infra,merged,425,0,425,9,62,62,true,kelu-wandb,not_automation,,false,false,0,0,0,62,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,12203,https://github.com/wandb/wandb/pull/12203,traditional,model_infra,merged,20,0,20,3,1,1,true,timoffex,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11368,https://github.com/wandb/wandb/pull/11368,traditional,model_infra,merged,11,0,11,1,1,1,true,timoffex,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,12143,https://github.com/wandb/wandb/pull/12143,traditional,model_infra,merged,14,14,28,2,2,2,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11676,https://github.com/wandb/wandb/pull/11676,traditional,model_infra,closed_unmerged,3314,3219,6533,26,1,1,true,dependabot[bot],conventional_automation,medium,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11271,https://github.com/wandb/wandb/pull/11271,traditional,model_infra,merged,37,31,68,1,2,2,true,timoffex,not_automation,,false,false,0,0,0,2,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11976,https://github.com/wandb/wandb/pull/11976,traditional,model_infra,merged,64,30,94,2,1,1,true,kelu-wandb,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11464,https://github.com/wandb/wandb/pull/11464,traditional,model_infra,merged,1,1,2,1,1,1,true,MaxwellCalkin,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11458,https://github.com/wandb/wandb/pull/11458,traditional,model_infra,merged,371,426,797,10,1,1,true,timoffex,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,12354,https://github.com/wandb/wandb/pull/12354,traditional,model_infra,merged,0,0,0,1,1,1,true,kmikowicz-wandb,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11633,https://github.com/wandb/wandb/pull/11633,traditional,model_infra,merged,4,66,70,3,1,1,true,timoffex,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,12133,https://github.com/wandb/wandb/pull/12133,traditional,model_infra,closed_unmerged,64,0,64,1,1,1,true,RavSinghChandan,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,12381,https://github.com/wandb/wandb/pull/12381,traditional,model_infra,merged,26,2,28,2,3,3,true,dmitryduev,not_automation,,false,false,0,0,0,3,false,false,false,false,none,,no_public_agent_code_signal,
57,wandb/wandb,11624,https://github.com/wandb/wandb/pull/11624,traditional,model_infra,closed_unmerged,237,73,310,7,1,1,true,tonyyli-wandb,not_automation,,false,false,0,0,0,1,false,false,false,false,none,,no_public_agent_code_signal,
