study_stage,panel_year,repo_name,llm_native_manual,item_type,number,html_url,created_at,stage_end,sampling_weight,agent_opener,agent_visible_24h,agent_visible_30d,early_agent_exposure,coding_or_review_agent_visible_24h,coding_or_review_agent_visible_30d,support_agent_visible_30d,security_review_agent_visible_30d,explicit_ai_disclosure,human_response_hours,maintainer_response_hours,any_response_hours,eligible_1d,eligible_7d,human_response_24h,human_response_7d,maintainer_response_7d,any_response_7d,eligible_30d,resolved_30d,issue_closed_30d,pr_merged_30d,pr_closed_unmerged_30d,eligible_90d,resolved_90d,issue_closed_90d,pr_merged_90d,reply_events_30d,human_reply_events_30d,maintainer_actions_30d,agent_actions_30d,automation_actions_30d,conversation_runs_30d,maintainer_entries_30d,opener_return_rounds_30d,review_events_30d,human_review_events_30d,maintainer_review_events_30d,agent_review_events_30d,changes_requested_30d,commits_after_first_review_30d,commits_after_first_human_review_30d,commits_after_first_agent_review_30d
year_2024_m5_m8,2024,coder/coder,mixed,issue,160,https://github.com/coder/internal/issues/160,2024-05-17T18:17:13Z,2024-08-28,43.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,coder/coder,mixed,issue,14458,https://github.com/coder/coder/issues/14458,2024-08-27T19:53:08Z,2024-08-28,43.833333,no,no,no,no,no,no,no,no,no,,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,coder/coder,mixed,issue,14462,https://github.com/coder/coder/issues/14462,2024-08-28T02:41:35Z,2024-08-28,43.833333,no,no,no,no,no,no,no,no,no,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,coder/coder,mixed,pull_request,13246,https://github.com/coder/coder/pull/13246,2024-05-11T08:22:52Z,2024-08-28,43.833333,no,no,no,no,no,no,no,no,no,39.845278,39.845278,39.845278,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,1,0,3,1,1,0,1,1,1,0,0,0,0,0
year_2024_m5_m8,2024,coder/coder,mixed,issue,13954,https://github.com/coder/coder/issues/13954,2024-07-19T19:41:54Z,2024-08-28,43.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,coder/coder,mixed,pull_request,13947,https://github.com/coder/coder/pull/13947,2024-07-19T13:11:13Z,2024-08-28,43.833333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18788,https://github.com/coder/coder/pull/18788,2025-07-08T12:37:40Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,147.041111,147.041111,147.041111,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,2,2,1,0,2,2,1,1,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18019,https://github.com/coder/coder/pull/18019,2025-05-23T20:28:41Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,17.958889,,17.958889,yes,yes,yes,yes,no,yes,yes,yes,no,no,yes,yes,yes,no,no,6,6,0,0,2,2,0,1,5,5,0,0,0,3,3,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18382,https://github.com/coder/coder/pull/18382,2025-06-16T11:55:50Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,,,0.002778,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,1,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,19279,https://github.com/coder/coder/pull/19279,2025-08-11T08:36:47Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,101.475,101.475,101.475,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,19,19,11,0,2,7,3,4,19,19,11,0,0,10,10,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,17851,https://github.com/coder/coder/pull/17851,2025-05-15T12:41:19Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.733333,0.733333,0.196944,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,2,1,1,0,3,2,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,19425,https://github.com/coder/coder/pull/19425,2025-08-19T18:12:54Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.398889,,0.398889,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,17963,https://github.com/coder/coder/issues/17963,2025-05-21T06:41:09Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,190.064444,190.064444,190.064444,yes,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,no,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,19045,https://github.com/coder/coder/pull/19045,2025-07-27T09:55:22Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,23.229167,23.229167,23.229167,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,0,2,1,1,0,1,1,1,0,0,1,1,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,19505,https://github.com/coder/coder/issues/19505,2025-08-22T20:22:07Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,82.022778,82.022778,82.022778,yes,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,17986,https://github.com/coder/coder/pull/17986,2025-05-22T11:23:08Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.12,0.12,0.12,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,19007,https://github.com/coder/coder/issues/19007,2025-07-22T22:36:39Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,1,1,0,0,4,1,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,19116,https://github.com/coder/coder/issues/19116,2025-07-31T11:47:15Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,9.056944,9.056944,9.056944,yes,yes,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no,3,3,2,0,0,2,1,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18294,https://github.com/coder/coder/pull/18294,2025-06-09T20:12:35Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,204.725556,204.725556,204.725556,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,3,3,2,0,3,2,1,0,2,2,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18735,https://github.com/coder/coder/pull/18735,2025-07-03T04:51:26Z,2025-08-28,64.4,no,yes,yes,yes,yes,yes,no,no,no,94.653056,94.653056,1.338889,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,8,3,3,5,4,5,1,2,7,2,2,5,0,1,1,1
year_2025_m5_m8,2025,coder/coder,mixed,issue,18875,https://github.com/coder/coder/issues/18875,2025-07-15T10:54:59Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,2.950278,335.270833,2.950278,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,no,no,no,no,8,8,2,0,0,5,1,2,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18008,https://github.com/coder/coder/pull/18008,2025-05-23T13:19:26Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,66.063889,,66.063889,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,9,9,0,0,2,3,0,1,9,9,0,0,0,4,4,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18628,https://github.com/coder/coder/pull/18628,2025-06-27T09:13:17Z,2025-08-28,64.4,no,yes,yes,yes,yes,yes,no,no,no,113.688333,113.688333,0.319167,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,25,18,18,7,2,8,2,4,23,16,16,7,0,1,1,1
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,17776,https://github.com/coder/coder/pull/17776,2025-05-12T20:06:14Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,3.126389,3.126389,3.126389,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,2,2,1,0,2,2,1,0,2,2,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,17884,https://github.com/coder/coder/pull/17884,2025-05-16T13:07:07Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,1.108056,1.108056,1.108056,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18383,https://github.com/coder/coder/pull/18383,2025-06-16T11:56:28Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,,,0.002778,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,1,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18230,https://github.com/coder/coder/pull/18230,2025-06-04T13:37:05Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.891944,0.891944,0.891944,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,0,2,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,19111,https://github.com/coder/coder/issues/19111,2025-07-31T12:29:51Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,19403,https://github.com/coder/coder/issues/19403,2025-08-19T08:13:42Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,issue,17704,https://github.com/coder/coder/issues/17704,2025-05-07T16:33:55Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,1.688889,1.688889,1.688889,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,4,4,2,0,0,3,2,0,0,0,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18135,https://github.com/coder/coder/pull/18135,2025-05-30T15:24:51Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.771389,0.771389,0.771389,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18844,https://github.com/coder/coder/pull/18844,2025-07-14T10:29:28Z,2025-08-28,64.4,no,no,yes,no,no,yes,no,no,no,5.369167,5.369167,5.369167,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,36,33,12,3,4,12,5,5,33,31,11,2,0,3,3,3
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18127,https://github.com/coder/coder/pull/18127,2025-05-30T12:48:29Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.146111,,0.146111,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18710,https://github.com/coder/coder/pull/18710,2025-07-02T10:16:56Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,0.087222,,0.087222,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,2,2,0,0,2,1,0,0,2,2,0,0,0,1,1,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,17932,https://github.com/coder/coder/pull/17932,2025-05-20T09:27:39Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,2.402222,2.402222,2.402222,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,11,11,7,0,2,4,2,2,11,11,7,0,0,0,0,0
year_2025_m5_m8,2025,coder/coder,mixed,pull_request,18343,https://github.com/coder/coder/pull/18343,2025-06-12T10:40:49Z,2025-08-28,64.4,no,no,no,no,no,no,no,no,no,148.1125,148.1125,148.1125,yes,yes,no,yes,yes,yes,yes,yes,no,no,yes,no,no,no,no,2,2,1,0,3,2,1,1,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,25653,https://github.com/coder/coder/pull/25653,2026-05-25T15:35:20Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,0.484167,0.484167,0.379722,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,3,1,1,2,2,2,1,0,3,1,1,2,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26878,https://github.com/coder/coder/pull/26878,2026-06-30T15:49:07Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,0.095556,,0.001111,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,2,1,0,1,2,2,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,25800,https://github.com/coder/coder/pull/25800,2026-05-28T16:07:46Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,18.457778,18.457778,0.003611,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,35,18,12,16,2,14,2,5,29,14,8,15,0,14,4,14
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26569,https://github.com/coder/coder/pull/26569,2026-06-22T14:52:21Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,21.726667,,0.648611,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,7,5,0,1,3,6,0,3,3,3,0,0,0,1,1,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28535,https://github.com/coder/coder/pull/28535,2026-08-25T06:51:08Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,30.106944,,0.000833,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,8,4,0,4,1,2,0,0,7,4,0,3,0,1,0,1
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27493,https://github.com/coder/coder/pull/27493,2026-07-24T21:18:52Z,2026-08-28,126.9,no,no,yes,no,no,yes,no,no,no,,,482.940278,yes,yes,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26578,https://github.com/coder/coder/pull/26578,2026-06-22T17:42:43Z,2026-08-28,126.9,no,no,yes,no,no,yes,no,no,no,55.711944,,54.773333,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,7,3,0,4,2,4,0,2,3,1,0,2,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,issue,25157,https://github.com/coder/coder/issues/25157,2026-05-11T20:12:16Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,171.779444,171.779444,171.779444,yes,yes,no,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no,2,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28650,https://github.com/coder/coder/pull/28650,2026-08-26T17:10:18Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,,,,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28029,https://github.com/coder/coder/pull/28029,2026-08-11T15:45:27Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,0.008889,,0.008889,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27545,https://github.com/coder/coder/pull/27545,2026-07-27T19:27:49Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,21.904722,,0.0025,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,6,4,0,1,3,4,0,1,4,4,0,0,0,4,4,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28153,https://github.com/coder/coder/pull/28153,2026-08-13T20:11:07Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,95.038611,,95.038611,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27923,https://github.com/coder/coder/pull/27923,2026-08-06T14:56:06Z,2026-08-28,126.9,no,no,yes,no,no,yes,no,no,no,96.560556,96.560556,96.095278,yes,yes,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,3,2,1,1,2,3,1,1,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,25115,https://github.com/coder/coder/pull/25115,2026-05-11T08:30:10Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,,,0.003889,yes,yes,no,no,no,yes,yes,yes,no,no,yes,yes,yes,no,no,4,3,0,0,5,2,0,1,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,25072,https://github.com/coder/coder/pull/25072,2026-05-08T01:13:30Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,188.343611,188.343611,188.343611,yes,yes,no,no,no,no,yes,yes,no,yes,no,yes,yes,no,yes,1,1,1,0,2,1,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26003,https://github.com/coder/coder/pull/26003,2026-06-02T22:20:10Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,67.848889,,67.848889,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,2,2,1,0,2,2,0,1,1,1,0,0,0,1,1,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26930,https://github.com/coder/coder/pull/26930,2026-07-01T19:02:56Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,1.008056,,1.008056,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,25480,https://github.com/coder/coder/pull/25480,2026-05-19T10:57:07Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,,,0.003333,yes,yes,no,no,no,yes,yes,yes,no,yes,no,yes,yes,no,yes,1,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27068,https://github.com/coder/coder/pull/27068,2026-07-07T16:08:57Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,41.777778,,0.001111,yes,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,37,21,0,15,3,10,0,4,31,19,0,12,0,5,5,5
year_2026_m5_m8,2026,coder/coder,mixed,issue,27349,https://github.com/coder/coder/issues/27349,2026-07-20T16:32:51Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,366.334444,,0.001111,yes,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27749,https://github.com/coder/coder/pull/27749,2026-08-01T11:11:47Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,,,0.003056,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,1,0,0,0,9,1,0,0,1,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27014,https://github.com/coder/coder/pull/27014,2026-07-06T18:03:22Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,1.693889,,1.693889,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,no,no,no,no,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26149,https://github.com/coder/coder/pull/26149,2026-06-08T22:20:35Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,4.096667,4.096667,4.096667,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,0,2,1,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27433,https://github.com/coder/coder/pull/27433,2026-07-22T19:14:14Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,yes,no,yes,no,no,no,no,no,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26606,https://github.com/coder/coder/pull/26606,2026-06-23T11:03:42Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,,,0.004444,yes,yes,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,1,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28088,https://github.com/coder/coder/pull/28088,2026-08-12T21:41:45Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,153.054722,,0.001111,yes,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,3,1,0,1,3,3,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28517,https://github.com/coder/coder/pull/28517,2026-08-24T22:31:45Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,0.168611,,0.168611,yes,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,1,1,0,0,2,1,0,0,1,1,0,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,28063,https://github.com/coder/coder/pull/28063,2026-08-12T11:02:14Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,,,0.068611,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,22,11,0,11,1,9,0,5,18,7,0,11,0,5,4,5
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,26219,https://github.com/coder/coder/pull/26219,2026-06-10T14:28:56Z,2026-08-28,126.9,no,no,no,no,no,no,no,no,no,27.860556,27.860556,27.860556,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,1,1,1,0,3,1,1,0,1,1,1,0,0,0,0,0
year_2026_m5_m8,2026,coder/coder,mixed,pull_request,27112,https://github.com/coder/coder/pull/27112,2026-07-08T22:02:30Z,2026-08-28,126.9,no,yes,yes,yes,yes,yes,no,no,no,,,0.094722,yes,yes,no,no,no,yes,yes,yes,no,no,yes,no,no,no,no,27,14,14,13,3,14,0,7,17,6,6,11,0,2,2,2
year_2024_m5_m8,2024,milvus-io/milvus,traditional,pull_request,35373,https://github.com/milvus-io/milvus/pull/35373,2024-08-08T11:34:58Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,18.619444,,18.619444,yes,yes,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,2,1,0,0,13,2,0,0,1,1,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,issue,33074,https://github.com/milvus-io/milvus/issues/33074,2024-05-15T12:14:44Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,13.555,,13.555,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,yes,yes,yes,no,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,pull_request,33254,https://github.com/milvus-io/milvus/pull/33254,2024-05-22T03:35:14Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,3.115833,3.115833,0.010833,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,4,1,1,0,17,3,1,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,pull_request,34838,https://github.com/milvus-io/milvus/pull/34838,2024-07-19T08:41:38Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,0.535833,0.535833,0.011944,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,1,1,0,16,3,1,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,pull_request,34537,https://github.com/milvus-io/milvus/pull/34537,2024-07-09T11:43:07Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,20.900556,50.067222,20.900556,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,7,5,1,0,16,6,1,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,pull_request,34794,https://github.com/milvus-io/milvus/pull/34794,2024-07-18T07:46:52Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,22.738333,22.738333,1.735833,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,no,4,2,2,0,15,3,1,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,issue,32759,https://github.com/milvus-io/milvus/issues/32759,2024-05-04T15:27:54Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,23.246667,23.246667,23.246667,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,no,yes,yes,yes,no,2,2,1,0,0,2,1,1,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,pull_request,33349,https://github.com/milvus-io/milvus/pull/33349,2024-05-24T03:13:33Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,102.221111,102.666111,0.247222,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,yes,7,4,1,0,16,5,1,1,3,3,0,0,0,2,2,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,issue,34141,https://github.com/milvus-io/milvus/issues/34141,2024-06-25T07:36:27Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,0.581111,,0.581111,yes,yes,yes,yes,no,yes,yes,no,no,no,no,no,no,no,no,1,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0
year_2024_m5_m8,2024,milvus-io/milvus,traditional,issue,34118,https://github.com/milvus-io/milvus/issues/34118,2024-06-24T13:56:57Z,2024-08-28,90.333333,no,no,no,no,no,no,no,no,no,,,,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
