study_stage,stage_start,stage_end,sample_rank,repo_name,llm_native_manual,collaboration_niche,agent_proximity,item_type,number,html_url,outcome,created_at,closed_at,merged_at,author_login,author_association,opener_class,explicit_ai_assistance_disclosure,known_automation_bot_present,agent_participation_present,coding_agent_present,review_agent_present,support_or_security_agent_present,conventional_automation_present,agent_participation_opened_thread,agent_participation_response_present,agent_review_event_present,human_account_review_event_present,maintainer_account_review_event_present,agent_change_request_present,human_account_change_request_present,agent_gate_event_present,agent_visible_events,identity_candidate_present,human_account_present_any,human_account_present_in_conversation,maintainer_account_present,automation_only_visible_thread,response_only_automation,no_human_account_response,no_maintainer_account_response,visible_response_events,comments,reviews,changes_requested_reviews,review_observed,first_review_actor_group,post_review_commit_observed,change_request_observed,change_request_followed_by_commit,conversation_actor_count,conversation_class_switches,first_visible_response_hours,first_human_account_response_hours,first_maintainer_account_response_hours,commits,commits_after_first_review,gate_actor_login,gate_actor_class,gate_actor_role,gate_actor_association,human_account_gate,maintainer_account_gate,agent_gate,external_author,fixed_maturity_eligible,resolution_days,sampling_weight
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,issue,148,https://github.com/zeroclaw-labs/zeroclaw/issues/148,closed,2026-02-15T14:44:49Z,2026-02-15T15:14:26Z,,brrock,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,3,0,0,no,,no,no,no,2,0,0.491,0.491,0.491,0,0,theonlyhennygod,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.021,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,8920,https://github.com/zeroclaw-labs/zeroclaw/pull/8920,merged,2026-07-09T19:18:57Z,2026-07-20T21:22:22Z,2026-07-20T21:22:22Z,Audacity88,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,0,1,0,yes,github_user,no,no,no,2,0,265.844,265.844,265.844,16,0,IftekharUddin,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,11.086,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,issue,9020,https://github.com/zeroclaw-labs/zeroclaw/issues/9020,open,2026-07-12T05:52:20Z,,,Audacity88,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,238.318,238.318,238.318,0,0,,,,,no,no,no,no,no,,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,1300,https://github.com/zeroclaw-labs/zeroclaw/pull/1300,merged,2026-02-21T20:10:51Z,2026-02-24T04:02:19Z,2026-02-24T04:02:19Z,dmnkhorvath,CONTRIBUTOR,human_account,no,yes,yes,no,yes,no,yes,no,yes,no,no,no,no,no,no,1,no,yes,yes,no,no,no,no,yes,4,4,0,0,no,,no,no,no,4,3,0.002,54.867,,2,0,chumyin,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,2.327,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,issue,6917,https://github.com/zeroclaw-labs/zeroclaw/issues/6917,open,2026-05-25T12:11:24Z,,,alex-nax,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,4,0,0,no,,no,no,no,3,0,134.969,134.969,134.969,0,0,,,,,no,no,no,yes,yes,,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,7078,https://github.com/zeroclaw-labs/zeroclaw/pull/7078,closed,2026-06-02T09:21:45Z,2026-06-04T12:57:47Z,,chengzhichao-xydt,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,0,no,yes,yes,no,no,no,no,yes,1,0,1,1,yes,github_user,yes,yes,yes,2,0,24.914,24.914,,1,1,chengzhichao-xydt,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,no,2.15,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,3355,https://github.com/zeroclaw-labs/zeroclaw/pull/3355,merged,2026-03-12T18:31:14Z,2026-03-14T01:53:12Z,2026-03-14T01:53:12Z,Alix-007,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,3,0,theonlyhennygod,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,1.307,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,4064,https://github.com/zeroclaw-labs/zeroclaw/pull/4064,closed,2026-03-20T15:42:39Z,2026-03-20T19:33:36Z,,chitsii,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,2,0,0,no,,no,no,no,2,0,3.849,3.849,3.849,1,0,theonlyhennygod,human_account,not_automation,COLLABORATOR,yes,yes,no,yes,yes,0.16,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,4428,https://github.com/zeroclaw-labs/zeroclaw/pull/4428,merged,2026-03-23T19:49:30Z,2026-03-28T21:37:45Z,2026-03-28T21:37:45Z,aecs4u,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,1,0,0,no,,no,no,no,1,0,,,,8,0,SimianAstronaut7,human_account,not_automation,,yes,no,no,yes,yes,5.075,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,6854,https://github.com/zeroclaw-labs/zeroclaw/pull/6854,merged,2026-05-22T17:32:36Z,2026-05-25T11:11:13Z,2026-05-25T11:11:13Z,Audacity88,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,no,no,no,no,0,no,yes,yes,yes,no,no,no,yes,1,0,1,0,yes,github_user,yes,no,no,2,0,33.356,33.356,,7,7,Audacity88,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,2.735,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,4779,https://github.com/zeroclaw-labs/zeroclaw/pull/4779,merged,2026-03-26T15:14:39Z,2026-03-26T15:38:03Z,2026-03-26T15:38:03Z,theonlyhennygod,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,2,0,theonlyhennygod,human_account,not_automation,COLLABORATOR,yes,yes,no,no,yes,0.016,1
,,,42,zeroclaw-labs/zeroclaw,llm_native,agent_application,direct_agent_experience,pull_request,9168,https://github.com/zeroclaw-labs/zeroclaw/pull/9168,merged,2026-07-19T09:43:40Z,2026-07-20T22:44:18Z,2026-07-20T22:44:18Z,Audacity88,COLLABORATOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,2,0,2,0,yes,github_user,yes,no,no,3,0,10.797,10.797,35.431,5,2,IftekharUddin,human_account,not_automation,COLLABORATOR,yes,yes,no,no,no,1.542,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3049,https://github.com/docling-project/docling/pull/3049,merged,2026-03-01T16:18:39Z,2026-03-02T06:15:20Z,2026-03-02T06:15:20Z,Br1an67,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,5,4,1,0,yes,github_user,no,no,no,6,3,0.003,1.008,1.008,1,0,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,0.581,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3243,https://github.com/docling-project/docling/pull/3243,closed,2026-04-07T05:12:55Z,2026-04-09T11:21:07Z,,Smeet-Agrawal,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,4,4,1,1,yes,github_user,no,yes,no,5,2,0.003,24.061,24.061,2,0,Smeet-Agrawal,human_account,not_automation,CONTRIBUTOR,yes,no,no,yes,yes,2.256,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,2964,https://github.com/docling-project/docling/issues/2964,open,2026-02-08T16:53:53Z,,,RiddheshMore,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,0.085,,,0,0,,,,,no,no,no,yes,yes,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,4001,https://github.com/docling-project/docling/pull/4001,open,2026-08-15T14:38:12Z,,,leny0714,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,6,5,1,1,yes,github_user,no,yes,no,5,2,0.003,212.188,212.188,1,0,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3817,https://github.com/docling-project/docling/pull/3817,merged,2026-07-17T07:14:10Z,2026-08-14T14:05:49Z,2026-08-14T14:05:48Z,chuenchen309,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,7,8,2,0,yes,github_user,no,no,no,6,2,0.003,0.937,0.937,3,0,ceberam,human_account,not_automation,MEMBER,yes,yes,no,yes,no,28.286,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,2952,https://github.com/docling-project/docling/pull/2952,closed,2026-02-04T16:17:49Z,2026-06-16T07:57:33Z,,cau-git,MEMBER,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,5,7,1,0,yes,github_user,no,no,no,6,2,0.03,286.657,286.657,46,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,no,yes,131.653,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3889,https://github.com/docling-project/docling/pull/3889,open,2026-07-27T04:35:41Z,,,dobi02,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,6,0,0,no,,no,no,no,6,2,0.003,52.886,52.886,2,0,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3661,https://github.com/docling-project/docling/pull/3661,merged,2026-06-19T11:21:33Z,2026-06-22T05:42:30Z,2026-06-22T05:42:30Z,PeterStaar-IBM,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,2,0,yes,github_user,no,no,no,6,2,0.003,2.413,2.413,3,0,PeterStaar-IBM,human_account,not_automation,MEMBER,yes,yes,no,no,no,2.765,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3180,https://github.com/docling-project/docling/pull/3180,merged,2026-03-24T15:12:43Z,2026-03-24T16:59:55Z,2026-03-24T16:59:55Z,cau-git,MEMBER,human_account,no,yes,yes,no,no,yes,yes,no,no,no,yes,yes,no,no,no,2,no,yes,yes,yes,no,no,no,no,4,3,1,0,yes,github_user,no,no,no,5,2,0.003,0.796,0.796,8,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.074,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3834,https://github.com/docling-project/docling/pull/3834,merged,2026-07-20T16:48:52Z,2026-07-23T08:15:06Z,2026-07-23T08:15:06Z,pablopupo,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,6,4,2,0,yes,github_user,yes,no,no,6,4,0.003,14.739,14.739,3,1,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,yes,no,2.643,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3452,https://github.com/docling-project/docling/issues/3452,closed,2026-05-15T17:33:40Z,2026-05-17T06:33:32Z,,AG6GR,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,0.117,,,0,0,PeterStaar-IBM,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,1.542,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3887,https://github.com/docling-project/docling/issues/3887,open,2026-07-27T04:04:44Z,,,dobi02,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,0.087,,,0,0,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3326,https://github.com/docling-project/docling/issues/3326,open,2026-04-17T17:20:58Z,,,mostafatouny,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,1,3,0,0,no,,no,no,no,2,0,133.928,133.928,,0,0,,,,,no,no,no,yes,yes,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3467,https://github.com/docling-project/docling/issues/3467,closed,2026-05-17T23:12:47Z,2026-06-26T09:33:30Z,,yasqdb,CONTRIBUTOR,human_account,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,ceberam,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,39.431,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3974,https://github.com/docling-project/docling/pull/3974,merged,2026-08-10T15:35:30Z,2026-08-11T13:27:28Z,2026-08-11T13:27:28Z,PeterStaar-IBM,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,6,3,3,0,yes,github_user,no,no,no,7,2,0.003,20.273,20.273,1,0,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.911,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3575,https://github.com/docling-project/docling/pull/3575,open,2026-06-09T17:47:42Z,,,AbhinPT,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,4,0,0,no,,no,no,no,5,3,0.003,22.821,22.821,2,0,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3734,https://github.com/docling-project/docling/pull/3734,merged,2026-07-02T14:49:04Z,2026-07-03T08:53:47Z,2026-07-03T08:53:47Z,ceberam,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,2,0,yes,github_user,yes,no,no,6,4,0.011,15.019,15.019,1,1,ceberam,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.753,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3943,https://github.com/docling-project/docling/issues/3943,open,2026-08-05T12:35:48Z,,,bitfinop,CONTRIBUTOR,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3977,https://github.com/docling-project/docling/pull/3977,merged,2026-08-11T08:58:09Z,2026-08-11T09:19:17Z,2026-08-11T09:19:17Z,dolfim-ibm,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,2,0,yes,github_user,no,no,no,6,2,0.003,0.248,0.248,1,0,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.015,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3487,https://github.com/docling-project/docling/issues/3487,closed,2026-05-21T14:27:25Z,2026-05-28T04:58:02Z,,drukpa1455,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,no,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,0.089,,,0,0,PeterStaar-IBM,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,6.605,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3042,https://github.com/docling-project/docling/pull/3042,open,2026-02-27T18:15:14Z,,,mrowdy,NONE,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,1,no,yes,yes,yes,no,no,no,no,15,15,0,0,no,,no,no,no,14,2,0.003,229.644,229.644,6,0,,,,,no,no,no,yes,yes,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3054,https://github.com/docling-project/docling/pull/3054,closed,2026-03-01T21:23:54Z,2026-07-28T12:13:33Z,,emerose,CONTRIBUTOR,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,yes,no,2,no,yes,yes,yes,no,no,no,no,9,10,1,1,yes,github_user,no,yes,no,6,2,0.003,355.551,355.551,2,0,ceberam,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,148.618,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,2881,https://github.com/docling-project/docling/issues/2881,closed,2026-01-15T13:54:40Z,2026-01-15T13:56:22Z,,PeterStaar-IBM,MEMBER,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,yes,no,yes,yes,yes,1,1,0,0,no,,no,no,no,2,1,0.06,,,0,0,PeterStaar-IBM,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.001,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3083,https://github.com/docling-project/docling/issues/3083,open,2026-03-07T18:53:04Z,,,kalle07,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,yes,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,2975,https://github.com/docling-project/docling/issues/2975,closed,2026-02-10T17:35:20Z,2026-03-06T12:11:40Z,,ishamohan513,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,1,no,yes,yes,yes,no,no,no,no,2,2,0,0,no,,no,no,no,3,2,0.084,570.606,570.606,0,0,ceberam,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,23.775,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3410,https://github.com/docling-project/docling/issues/3410,open,2026-05-06T19:11:08Z,,,dskcoder,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,1,1,0,0,no,,no,no,no,2,0,1314.521,1314.521,1314.521,0,0,,,,,no,no,no,yes,yes,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,4101,https://github.com/docling-project/docling/pull/4101,merged,2026-08-28T20:11:35Z,2026-08-31T12:20:19Z,2026-08-31T12:20:19Z,aron-intframe,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,4,2,0,yes,github_user,no,no,no,6,4,0.003,15.178,15.178,1,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,yes,no,2.673,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,4096,https://github.com/docling-project/docling/pull/4096,merged,2026-08-28T11:28:06Z,2026-08-28T12:03:16Z,2026-08-28T12:03:16Z,cau-git,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,2,0,yes,github_user,no,no,no,6,4,0.002,0.078,0.078,1,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.024,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3652,https://github.com/docling-project/docling/issues/3652,closed,2026-06-18T19:29:44Z,2026-07-03T08:39:46Z,,PaulTodd,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,no,no,yes,4,4,0,0,no,,no,no,no,3,0,21.561,21.561,,0,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,yes,no,14.549,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3999,https://github.com/docling-project/docling/pull/3999,merged,2026-08-14T18:40:59Z,2026-08-26T09:13:12Z,2026-08-26T09:13:12Z,wittjeff,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,7,6,3,0,yes,github_user,yes,no,no,6,2,0.003,229.589,229.589,5,2,cau-git,human_account,not_automation,MEMBER,yes,yes,no,yes,no,11.606,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,2844,https://github.com/docling-project/docling/pull/2844,merged,2026-01-05T16:30:21Z,2026-01-06T08:02:32Z,2026-01-06T08:02:31Z,dolfim-ibm,MEMBER,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,5,4,1,0,yes,github_user,no,no,no,6,2,0.003,14.641,14.641,2,0,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.647,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3645,https://github.com/docling-project/docling/issues/3645,closed,2026-06-18T05:55:14Z,2026-07-06T07:00:42Z,,kjoth,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,5,0,0,no,,no,no,no,4,0,88.177,88.177,433.091,0,0,ceberam,human_account,not_automation,MEMBER,yes,yes,no,yes,no,18.045,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3721,https://github.com/docling-project/docling/pull/3721,merged,2026-06-29T03:47:22Z,2026-07-02T08:25:19Z,2026-07-02T08:25:18Z,pablopupo,CONTRIBUTOR,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,14,13,6,0,yes,github_user,yes,no,no,7,2,0.003,24.629,24.629,3,3,PeterStaar-IBM,human_account,not_automation,MEMBER,yes,yes,no,yes,no,3.193,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,4087,https://github.com/docling-project/docling/pull/4087,open,2026-08-27T11:22:18Z,,,BetterAndBetterII,NONE,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,yes,no,0,no,yes,yes,yes,no,no,no,no,9,8,2,1,yes,github_user,yes,yes,yes,6,2,0.003,22.467,22.467,3,2,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,4080,https://github.com/docling-project/docling/issues/4080,open,2026-08-27T01:51:18Z,,,vincent-pli,NONE,human_account,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,0,no,yes,yes,no,no,unknown,yes,yes,0,0,0,0,no,,no,no,no,1,0,,,,0,0,,,,,no,no,no,yes,no,,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,issue,3736,https://github.com/docling-project/docling/issues/3736,closed,2026-07-02T17:44:50Z,2026-07-14T08:50:04Z,,hardik-kansal,NONE,human_account,no,yes,yes,no,no,yes,no,no,yes,no,no,no,no,no,no,2,no,yes,yes,yes,no,no,no,no,5,9,0,0,no,,no,no,no,4,4,0.371,4.35,138.445,0,0,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,yes,no,11.629,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3468,https://github.com/docling-project/docling/pull/3468,merged,2026-05-18T04:49:55Z,2026-05-18T05:35:46Z,2026-05-18T05:35:46Z,dolfim-ibm,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,3,1,0,yes,github_user,no,no,no,5,2,0.01,0.763,0.763,1,0,PeterStaar-IBM,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.032,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3228,https://github.com/docling-project/docling/pull/3228,merged,2026-04-03T17:29:44Z,2026-04-06T07:13:20Z,2026-04-06T07:13:20Z,mergify[bot],CONTRIBUTOR,automation_bot,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,3,3,1,0,yes,github_user,no,no,no,4,1,0.033,61.722,61.722,1,0,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,yes,yes,2.572,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3857,https://github.com/docling-project/docling/pull/3857,merged,2026-07-23T13:09:37Z,2026-07-30T08:41:19Z,2026-07-30T08:41:18Z,dolfim-ibm,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,7,5,2,0,yes,github_user,yes,no,no,5,2,0.002,19.091,19.091,8,3,dolfim-ibm,human_account,not_automation,MEMBER,yes,yes,no,no,no,6.814,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3415,https://github.com/docling-project/docling/pull/3415,merged,2026-05-08T06:47:18Z,2026-05-08T13:34:22Z,2026-05-08T13:34:22Z,cau-git,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,5,3,2,0,yes,github_user,no,no,no,6,2,0.003,0.377,0.377,1,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,no,yes,0.283,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,3350,https://github.com/docling-project/docling/pull/3350,merged,2026-04-22T12:33:09Z,2026-04-24T06:36:31Z,2026-04-24T06:36:30Z,cau-git,MEMBER,human_account,no,yes,yes,no,no,yes,yes,no,yes,no,yes,yes,no,no,no,1,no,yes,yes,yes,no,no,no,no,8,4,4,0,yes,github_user,yes,no,no,7,4,0.003,0.088,0.088,5,5,cau-git,human_account,not_automation,MEMBER,yes,yes,no,no,yes,1.752,1
,,,43,docling-project/docling,mixed,model_infra,supporting_infrastructure,pull_request,4059,https://github.com/docling-project/docling/pull/4059,merged,2026-08-24T11:22:26Z,2026-08-24T12:25:36Z,2026-08-24T12:25:36Z,cau-git,MEMBER,human_account,no,yes,no,no,no,no,yes,no,no,no,yes,yes,no,no,no,0,no,yes,yes,yes,no,no,no,no,4,3,1,0,yes,github_user,no,no,no,5,2,0.003,0.4,0.4,2,0,cau-git,human_account,not_automation,MEMBER,yes,yes,no,no,no,0.044,1
